show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,duration_min,seasons,primary_genre
s104161,Movie,Title 4162,Director C,"Actor A, Actor B",United States,2010-02-22,2003,NR,97 min,"Dramas, Kids' TV",A Netflix title used for portfolio analytics.,2010,2,97.0,,Dramas
s104162,TV Show,Title 4163,Director E,"Actor A, Actor B",United States,2020-05-23,1990,TV-14,3 Seasons,"Comedies, Horror Movies",A Netflix title used for portfolio analytics.,2020,5,,3.0,Comedies
s104163,TV Show,Title 4164,Director K,Unknown,United Kingdom,2013-03-21,2011,NR,4 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2013,3,,4.0,TV Dramas
s104164,Movie,Title 4165,Unknown,Unknown,United States,2011-01-05,2006,TV-14,90 min,Kids' TV,A Netflix title used for portfolio analytics.,2011,1,90.0,,Kids' TV
s104165,Movie,Title 4166,Unknown,Unknown,Thailand,2012-07-14,1993,TV-14,69 min,Kids' TV,A Netflix title used for portfolio analytics.,2012,7,69.0,,Kids' TV
s104166,TV Show,Title 4167,Unknown,Unknown,"United States, France",2011-08-17,2015,TV-MA,3 Seasons,Romantic Movies,A Netflix title used for portfolio analytics.,2011,8,,3.0,Romantic Movies
s104167,TV Show,Title 4168,Unknown,"Actor A, Actor B",United Kingdom,2017-12-29,2014,TV-14,3 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2017,12,,3.0,TV Dramas
s104168,TV Show,Title 4169,Director O,Unknown,Japan,2020-07-06,1991,PG-13,1 Season,"Romantic Movies, TV Dramas",A Netflix title used for portfolio analytics.,2020,7,,1.0,Romantic Movies
s104169,TV Show,Title 4170,Director G,Unknown,Italy,2013-10-11,2004,TV-MA,4 Seasons,"International TV Shows, TV Dramas",A Netflix title used for portfolio analytics.,2013,10,,4.0,International TV Shows
s104170,Movie,Title 4171,Director U,Unknown,"Nigeria, South Korea",2010-09-15,1991,TV-MA,81 min,Documentaries,A Netflix title used for portfolio analytics.,2010,9,81.0,,Documentaries
s104171,TV Show,Title 4172,Unknown,Unknown,Nigeria,2019-01-01,1994,TV-MA,2 Seasons,TV Comedies,A Netflix title used for portfolio analytics.,2019,1,,2.0,TV Comedies
s104172,Movie,Title 4173,Director Z,"Actor A, Actor B","Mexico, India",2017-08-20,1996,TV-Y,74 min,"Dramas, International Movies, Romantic Movies",A Netflix title used for portfolio analytics.,2017,8,74.0,,Dramas
s104173,TV Show,Title 4174,Director L,Unknown,South Korea,2015-09-06,1998,TV-MA,3 Seasons,"Action & Adventure, Thrillers",A Netflix title used for portfolio analytics.,2015,9,,3.0,Action & Adventure
s104174,Movie,Title 4175,Director T,Unknown,United Kingdom,2015-07-31,2017,NR,84 min,Thrillers,A Netflix title used for portfolio analytics.,2015,7,84.0,,Thrillers
s104175,Movie,Title 4176,Director Y,Unknown,United States,2009-09-16,1998,TV-14,110 min,International TV Shows,A Netflix title used for portfolio analytics.,2009,9,110.0,,International TV Shows
s104176,TV Show,Title 4177,Director L,"Actor A, Actor B",United States,2009-04-20,2013,TV-14,3 Seasons,Romantic Movies,A Netflix title used for portfolio analytics.,2009,4,,3.0,Romantic Movies
s104177,Movie,Title 4178,Director K,Unknown,United States,2014-02-09,1994,PG,53 min,"Stand-Up Comedy, TV Comedies, TV Dramas",A Netflix title used for portfolio analytics.,2014,2,53.0,,Stand-Up Comedy
s104178,Movie,Title 4179,Unknown,Unknown,United States,2012-10-03,2014,TV-MA,97 min,Kids' TV,A Netflix title used for portfolio analytics.,2012,10,97.0,,Kids' TV
s104179,TV Show,Title 4180,Unknown,Unknown,United States,2019-06-29,2006,TV-14,4 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2019,6,,4.0,TV Dramas
s104180,Movie,Title 4181,Director I,"Actor A, Actor B",United States,2016-05-20,1984,TV-14,78 min,Kids' TV,A Netflix title used for portfolio analytics.,2016,5,78.0,,Kids' TV
s104181,Movie,Title 4182,Unknown,"Actor A, Actor B",United States,2015-12-28,2010,G,76 min,TV Comedies,A Netflix title used for portfolio analytics.,2015,12,76.0,,TV Comedies
s104182,TV Show,Title 4183,Unknown,"Actor A, Actor B",United States,2010-12-27,2009,R,2 Seasons,"Dramas, Horror Movies",A Netflix title used for portfolio analytics.,2010,12,,2.0,Dramas
s104183,Movie,Title 4184,Director A,Unknown,"Canada, Italy",2008-07-26,2018,PG-13,119 min,TV Comedies,A Netflix title used for portfolio analytics.,2008,7,119.0,,TV Comedies
s104184,Movie,Title 4185,Unknown,Unknown,United States,2011-07-11,1999,TV-MA,58 min,"Action & Adventure, Stand-Up Comedy",A Netflix title used for portfolio analytics.,2011,7,58.0,,Action & Adventure
s104185,TV Show,Title 4186,Director M,"Actor A, Actor B",United States,2016-08-20,1996,TV-14,5 Seasons,"Romantic Movies, TV Dramas",A Netflix title used for portfolio analytics.,2016,8,,5.0,Romantic Movies
s104186,TV Show,Title 4187,Director B,Unknown,United States,2015-11-08,1989,TV-14,6 Seasons,International TV Shows,A Netflix title used for portfolio analytics.,2015,11,,6.0,International TV Shows
s104187,Movie,Title 4188,Unknown,"Actor A, Actor B","United States, Brazil",2011-03-11,2011,TV-MA,75 min,"International TV Shows, Romantic Movies",A Netflix title used for portfolio analytics.,2011,3,75.0,,International TV Shows
s104188,Movie,Title 4189,Director H,"Actor A, Actor B",India,2016-04-08,1994,TV-PG,91 min,International TV Shows,A Netflix title used for portfolio analytics.,2016,4,91.0,,International TV Shows
s104189,TV Show,Title 4190,Director T,Unknown,Brazil,2009-08-02,2008,TV-G,4 Seasons,Documentaries,A Netflix title used for portfolio analytics.,2009,8,,4.0,Documentaries
s104190,Movie,Title 4191,Unknown,Unknown,"India, France",2019-10-23,1979,TV-PG,79 min,Horror Movies,A Netflix title used for portfolio analytics.,2019,10,79.0,,Horror Movies
s104191,Movie,Title 4192,Unknown,"Actor A, Actor B",India,2017-04-09,2007,PG-13,100 min,"Horror Movies, Kids' TV",A Netflix title used for portfolio analytics.,2017,4,100.0,,Horror Movies
s104192,TV Show,Title 4193,Unknown,Unknown,United States,2008-04-21,1998,TV-14,2 Seasons,"Dramas, Horror Movies",A Netflix title used for portfolio analytics.,2008,4,,2.0,Dramas
s104193,TV Show,Title 4194,Unknown,Unknown,"United States, United Kingdom",2019-07-06,1992,TV-14,4 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2019,7,,4.0,TV Dramas
s104194,Movie,Title 4195,Director T,"Actor A, Actor B",Canada,2018-12-23,2010,TV-MA,80 min,TV Comedies,A Netflix title used for portfolio analytics.,2018,12,80.0,,TV Comedies
s104195,Movie,Title 4196,Unknown,Unknown,Australia,2014-04-05,2002,TV-MA,90 min,Horror Movies,A Netflix title used for portfolio analytics.,2014,4,90.0,,Horror Movies
s104196,Movie,Title 4197,Director V,Unknown,United States,2012-05-24,2016,TV-MA,102 min,TV Comedies,A Netflix title used for portfolio analytics.,2012,5,102.0,,TV Comedies
s104197,Movie,Title 4198,Director V,Unknown,India,2014-09-16,1991,R,96 min,"Action & Adventure, Romantic Movies",A Netflix title used for portfolio analytics.,2014,9,96.0,,Action & Adventure
s104198,Movie,Title 4199,Unknown,Unknown,United States,2011-10-06,2017,TV-MA,113 min,TV Dramas,A Netflix title used for portfolio analytics.,2011,10,113.0,,TV Dramas
s104199,Movie,Title 4200,Unknown,Unknown,"Canada, Italy",2016-03-08,1994,TV-14,77 min,International TV Shows,A Netflix title used for portfolio analytics.,2016,3,77.0,,International TV Shows
s104200,TV Show,Title 4201,Director L,Unknown,"United States, Germany",2011-01-05,1996,TV-MA,3 Seasons,"Action & Adventure, Romantic Movies",A Netflix title used for portfolio analytics.,2011,1,,3.0,Action & Adventure
s104201,Movie,Title 4202,Unknown,"Actor A, Actor B",United States,2016-08-15,2015,TV-PG,122 min,International TV Shows,A Netflix title used for portfolio analytics.,2016,8,122.0,,International TV Shows
s104202,TV Show,Title 4203,Unknown,Unknown,United States,2019-01-01,2004,TV-MA,1 Season,"Dramas, TV Dramas",A Netflix title used for portfolio analytics.,2019,1,,1.0,Dramas
s104203,TV Show,Title 4204,Unknown,"Actor A, Actor B",Italy,2009-08-19,2013,PG-13,4 Seasons,Documentaries,A Netflix title used for portfolio analytics.,2009,8,,4.0,Documentaries
s104204,Movie,Title 4205,Unknown,Unknown,Canada,2008-01-12,2016,TV-MA,50 min,"Documentaries, International TV Shows",A Netflix title used for portfolio analytics.,2008,1,50.0,,Documentaries
s104205,Movie,Title 4206,Unknown,Unknown,United States,2012-09-07,2000,TV-MA,139 min,"Documentaries, International TV Shows",A Netflix title used for portfolio analytics.,2012,9,139.0,,Documentaries
s104206,Movie,Title 4207,Director P,Unknown,India,2009-07-14,1992,TV-MA,84 min,"Romantic Movies, Stand-Up Comedy, TV Comedies",A Netflix title used for portfolio analytics.,2009,7,84.0,,Romantic Movies
s104207,Movie,Title 4208,Unknown,Unknown,United Kingdom,2014-10-12,2016,TV-MA,131 min,"Action & Adventure, International TV Shows, Stand-Up Comedy",A Netflix title used for portfolio analytics.,2014,10,131.0,,Action & Adventure
s104208,TV Show,Title 4209,Unknown,"Actor A, Actor B",United States,2013-06-12,1997,NR,4 Seasons,Comedies,A Netflix title used for portfolio analytics.,2013,6,,4.0,Comedies
s104209,Movie,Title 4210,Unknown,"Actor A, Actor B",Turkey,2016-01-23,1987,PG-13,112 min,Comedies,A Netflix title used for portfolio analytics.,2016,1,112.0,,Comedies
s104210,TV Show,Title 4211,Director D,"Actor A, Actor B",Italy,2008-11-18,1992,TV-MA,2 Seasons,"Action & Adventure, Thrillers",A Netflix title used for portfolio analytics.,2008,11,,2.0,Action & Adventure
s104211,Movie,Title 4212,Unknown,"Actor A, Actor B",India,2020-08-09,1998,NR,95 min,Dramas,A Netflix title used for portfolio analytics.,2020,8,95.0,,Dramas
s104212,TV Show,Title 4213,Director B,Unknown,United States,2012-04-18,1991,TV-MA,2 Seasons,International TV Shows,A Netflix title used for portfolio analytics.,2012,4,,2.0,International TV Shows
s104213,TV Show,Title 4214,Director Y,"Actor A, Actor B",Spain,2014-07-12,1994,TV-14,4 Seasons,"Romantic Movies, Thrillers",A Netflix title used for portfolio analytics.,2014,7,,4.0,Romantic Movies
s104214,Movie,Title 4215,Unknown,Unknown,"United States, Canada",2017-07-23,2017,TV-14,97 min,Comedies,A Netflix title used for portfolio analytics.,2017,7,97.0,,Comedies
s104215,Movie,Title 4216,Director I,"Actor A, Actor B",Unknown,2015-08-15,2017,TV-MA,70 min,International TV Shows,A Netflix title used for portfolio analytics.,2015,8,70.0,,International TV Shows
s104216,TV Show,Title 4217,Director T,Unknown,Spain,2020-08-12,2013,TV-MA,7 Seasons,Thrillers,A Netflix title used for portfolio analytics.,2020,8,,7.0,Thrillers
s104217,Movie,Title 4218,Unknown,Unknown,Japan,2010-04-08,2017,TV-MA,104 min,Kids' TV,A Netflix title used for portfolio analytics.,2010,4,104.0,,Kids' TV
s104218,Movie,Title 4219,Director M,"Actor A, Actor B",United States,2017-05-23,1998,PG,68 min,Horror Movies,A Netflix title used for portfolio analytics.,2017,5,68.0,,Horror Movies
s104219,TV Show,Title 4220,Unknown,Unknown,United States,2010-06-26,1995,TV-MA,2 Seasons,Dramas,A Netflix title used for portfolio analytics.,2010,6,,2.0,Dramas
s104220,TV Show,Title 4221,Director T,"Actor A, Actor B","France, Italy",2008-08-01,2015,TV-Y7,2 Seasons,"Romantic Movies, TV Comedies",A Netflix title used for portfolio analytics.,2008,8,,2.0,Romantic Movies
s104221,TV Show,Title 4222,Unknown,Unknown,Canada,2011-06-03,2015,R,6 Seasons,"Horror Movies, Romantic Movies",A Netflix title used for portfolio analytics.,2011,6,,6.0,Horror Movies
s104222,Movie,Title 4223,Director P,Unknown,United Kingdom,2015-10-19,1986,TV-14,97 min,Action & Adventure,A Netflix title used for portfolio analytics.,2015,10,97.0,,Action & Adventure
s104223,Movie,Title 4224,Director O,Unknown,"United States, Mexico",2012-08-05,1990,TV-MA,64 min,International TV Shows,A Netflix title used for portfolio analytics.,2012,8,64.0,,International TV Shows
s104224,Movie,Title 4225,Unknown,Unknown,"United States, Nigeria",2008-07-10,2013,TV-Y,75 min,"Horror Movies, Kids' TV, Stand-Up Comedy",A Netflix title used for portfolio analytics.,2008,7,75.0,,Horror Movies
s104225,Movie,Title 4226,Director U,Unknown,"India, Canada",2008-09-17,2011,PG,62 min,"Comedies, Stand-Up Comedy",A Netflix title used for portfolio analytics.,2008,9,62.0,,Comedies
s104226,TV Show,Title 4227,Director L,Unknown,United States,2017-04-16,1984,R,3 Seasons,International TV Shows,A Netflix title used for portfolio analytics.,2017,4,,3.0,International TV Shows
s104227,Movie,Title 4228,Unknown,"Actor A, Actor B",Japan,2015-02-07,2005,TV-Y,114 min,Documentaries,A Netflix title used for portfolio analytics.,2015,2,114.0,,Documentaries
s104228,Movie,Title 4229,Director J,"Actor A, Actor B",United Kingdom,2019-09-16,2004,TV-MA,97 min,TV Comedies,A Netflix title used for portfolio analytics.,2019,9,97.0,,TV Comedies
s104229,Movie,Title 4230,Director C,Unknown,Canada,2009-03-15,1979,TV-14,143 min,Action & Adventure,A Netflix title used for portfolio analytics.,2009,3,143.0,,Action & Adventure
s104230,Movie,Title 4231,Unknown,"Actor A, Actor B","Mexico, United States",2011-08-22,1995,TV-MA,84 min,Kids' TV,A Netflix title used for portfolio analytics.,2011,8,84.0,,Kids' TV
s104231,Movie,Title 4232,Director C,Unknown,United States,2016-03-27,2013,R,114 min,"Dramas, TV Comedies",A Netflix title used for portfolio analytics.,2016,3,114.0,,Dramas
s104232,Movie,Title 4233,Unknown,"Actor A, Actor B",Japan,2009-03-12,1998,TV-MA,67 min,"Horror Movies, Thrillers",A Netflix title used for portfolio analytics.,2009,3,67.0,,Horror Movies
s104233,TV Show,Title 4234,Director Y,Unknown,Thailand,2010-11-25,1996,TV-Y,2 Seasons,Horror Movies,A Netflix title used for portfolio analytics.,2010,11,,2.0,Horror Movies
s104234,TV Show,Title 4235,Unknown,"Actor A, Actor B",Germany,2012-12-18,2016,TV-MA,4 Seasons,Thrillers,A Netflix title used for portfolio analytics.,2012,12,,4.0,Thrillers
s104235,Movie,Title 4236,Director G,"Actor A, Actor B",India,2012-05-19,1993,R,78 min,Kids' TV,A Netflix title used for portfolio analytics.,2012,5,78.0,,Kids' TV
s104236,Movie,Title 4237,Director F,Unknown,"United States, South Korea",2012-10-19,2000,TV-14,87 min,International Movies,A Netflix title used for portfolio analytics.,2012,10,87.0,,International Movies
s104237,TV Show,Title 4238,Unknown,"Actor A, Actor B","Nigeria, Brazil",2010-07-09,2007,R,4 Seasons,International Movies,A Netflix title used for portfolio analytics.,2010,7,,4.0,International Movies
s104238,Movie,Title 4239,Unknown,Unknown,Japan,2020-07-22,2015,TV-MA,121 min,TV Dramas,A Netflix title used for portfolio analytics.,2020,7,121.0,,TV Dramas
s104239,TV Show,Title 4240,Director O,"Actor A, Actor B","United States, South Korea",2013-03-11,1973,TV-MA,3 Seasons,Dramas,A Netflix title used for portfolio analytics.,2013,3,,3.0,Dramas
s104240,Movie,Title 4241,Unknown,Unknown,"Canada, Germany",2015-11-11,2005,TV-MA,134 min,TV Comedies,A Netflix title used for portfolio analytics.,2015,11,134.0,,TV Comedies
s104241,TV Show,Title 4242,Director T,Unknown,United States,2020-10-18,1982,TV-14,5 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2020,10,,5.0,TV Dramas
s104242,Movie,Title 4243,Director Q,Unknown,India,2012-09-11,2000,R,106 min,Documentaries,A Netflix title used for portfolio analytics.,2012,9,106.0,,Documentaries
s104243,Movie,Title 4244,Unknown,Unknown,Nigeria,2010-12-01,1993,PG-13,110 min,International Movies,A Netflix title used for portfolio analytics.,2010,12,110.0,,International Movies
s104244,TV Show,Title 4245,Director G,Unknown,Canada,2014-10-14,2002,R,4 Seasons,Dramas,A Netflix title used for portfolio analytics.,2014,10,,4.0,Dramas
s104245,Movie,Title 4246,Director X,"Actor A, Actor B",South Korea,2014-10-29,1995,PG-13,99 min,"Action & Adventure, Romantic Movies",A Netflix title used for portfolio analytics.,2014,10,99.0,,Action & Adventure
s104246,Movie,Title 4247,Director U,Unknown,South Korea,2012-05-04,2011,TV-MA,106 min,Thrillers,A Netflix title used for portfolio analytics.,2012,5,106.0,,Thrillers
s104247,Movie,Title 4248,Unknown,Unknown,"United States, United Kingdom",2012-11-02,2008,NR,100 min,"Action & Adventure, Dramas, Romantic Movies",A Netflix title used for portfolio analytics.,2012,11,100.0,,Action & Adventure
s104248,Movie,Title 4249,Director K,Unknown,India,2010-02-21,2000,TV-14,85 min,Thrillers,A Netflix title used for portfolio analytics.,2010,2,85.0,,Thrillers
s104249,Movie,Title 4250,Unknown,Unknown,South Korea,2010-09-19,1983,R,117 min,TV Comedies,A Netflix title used for portfolio analytics.,2010,9,117.0,,TV Comedies
s104250,Movie,Title 4251,Director W,Unknown,United States,2015-04-12,2010,TV-MA,133 min,Documentaries,A Netflix title used for portfolio analytics.,2015,4,133.0,,Documentaries
s104251,Movie,Title 4252,Director V,Unknown,United States,2009-06-26,2012,TV-14,100 min,Dramas,A Netflix title used for portfolio analytics.,2009,6,100.0,,Dramas
s104252,TV Show,Title 4253,Director F,Unknown,United Kingdom,2018-08-15,2014,TV-MA,2 Seasons,Dramas,A Netflix title used for portfolio analytics.,2018,8,,2.0,Dramas
s104253,Movie,Title 4254,Unknown,"Actor A, Actor B",United States,2008-01-23,2014,TV-MA,86 min,Romantic Movies,A Netflix title used for portfolio analytics.,2008,1,86.0,,Romantic Movies
s104254,TV Show,Title 4255,Unknown,"Actor A, Actor B",United States,2011-04-10,1987,TV-Y,3 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2011,4,,3.0,TV Dramas
s104255,Movie,Title 4256,Unknown,"Actor A, Actor B",India,2013-04-27,2001,TV-14,72 min,"Stand-Up Comedy, Thrillers",A Netflix title used for portfolio analytics.,2013,4,72.0,,Stand-Up Comedy
s104256,TV Show,Title 4257,Director U,"Actor A, Actor B",Japan,2020-05-20,2015,PG,5 Seasons,"Documentaries, Kids' TV, TV Dramas",A Netflix title used for portfolio analytics.,2020,5,,5.0,Documentaries
s104257,Movie,Title 4258,Unknown,Unknown,United States,2009-06-21,1996,TV-MA,88 min,Action & Adventure,A Netflix title used for portfolio analytics.,2009,6,88.0,,Action & Adventure
s104258,Movie,Title 4259,Unknown,Unknown,France,2015-05-13,2017,R,113 min,"Action & Adventure, TV Comedies",A Netflix title used for portfolio analytics.,2015,5,113.0,,Action & Adventure
