order_id,order_date,region,state,segment,category,quantity,discount,sales,profit,customer_id,profit_ratio,profit_per_order,sales_per_customer,year,month
ORD-107660,2015-10-19,Central,Illinois,Corporate,Furniture,1,0.0472,140.1,19.3,C12729,0.1378,19.3,683.86,2015,2015-10
ORD-107661,2015-11-24,East,New Jersey,Corporate,Furniture,3,0.0301,468.73,40.9,C13367,0.0873,40.9,2310.57,2015,2015-11
ORD-107662,2015-05-21,West,Washington,Home Office,Furniture,3,0.0844,471.97,-42.86,C12317,-0.0908,-42.86,471.97,2015,2015-05
ORD-107663,2014-10-01,Central,Michigan,Home Office,Furniture,5,0.2166,1454.91,166.39,C13382,0.1144,166.39,2305.16,2014,2014-10
ORD-107664,2017-04-18,West,Arizona,Consumer,Office Supplies,5,0.0536,471.58,39.16,C11097,0.083,39.16,1481.41,2017,2017-04
ORD-107665,2015-10-01,Central,Ohio,Home Office,Furniture,4,0.152,959.03,41.29,C11037,0.0431,41.29,1380.8,2015,2015-10
ORD-107666,2015-03-31,West,Washington,Consumer,Office Supplies,6,0.0793,309.5,66.71,C12135,0.2155,66.71,813.4,2015,2015-03
ORD-107667,2015-07-31,West,California,Consumer,Technology,2,0.0,362.89,64.41,C13884,0.1775,64.41,1406.43,2015,2015-07
ORD-107668,2016-11-22,East,Virginia,Consumer,Office Supplies,4,0.2115,219.9,-20.07,C11542,-0.0913,-20.07,4836.07,2016,2016-11
ORD-107669,2015-10-02,East,Pennsylvania,Consumer,Furniture,3,0.0547,613.8,71.81,C11591,0.117,71.81,4518.73,2015,2015-10
ORD-107670,2014-11-07,West,Washington,Consumer,Office Supplies,3,0.303,153.12,12.93,C13082,0.0844,12.93,567.29,2014,2014-11
ORD-107671,2014-05-30,South,South Carolina,Home Office,Furniture,2,0.097,306.26,14.46,C12877,0.0472,14.46,1660.27,2014,2014-05
ORD-107672,2014-10-25,Central,Iowa,Corporate,Technology,3,0.125,790.51,79.5,C10605,0.1006,79.5,1558.62,2014,2014-10
ORD-107673,2016-12-27,East,Florida,Consumer,Office Supplies,4,0.0298,175.32,12.26,C12413,0.0699,12.26,746.66,2016,2016-12
ORD-107674,2016-09-09,South,South Carolina,Home Office,Office Supplies,3,0.2329,127.29,-11.7,C11712,-0.0919,-11.7,1592.94,2016,2016-09
ORD-107675,2016-06-20,Central,Wisconsin,Corporate,Furniture,5,0.1417,1061.6,38.11,C10545,0.0359,38.11,4317.81,2016,2016-06
ORD-107676,2015-08-11,Central,Minnesota,Corporate,Office Supplies,7,0.0157,391.22,61.64,C13486,0.1576,61.64,1262.27,2015,2015-08
ORD-107677,2016-07-20,South,Alabama,Corporate,Office Supplies,3,0.0513,251.51,37.96,C12154,0.1509,37.96,2247.1,2016,2016-07
ORD-107678,2016-12-06,South,Oklahoma,Home Office,Office Supplies,2,0.0598,123.77,9.69,C13279,0.0783,9.69,3233.83,2016,2016-12
ORD-107679,2015-08-14,East,Georgia,Corporate,Office Supplies,4,0.1897,131.33,16.75,C12895,0.1275,16.75,805.97,2015,2015-08
ORD-107680,2014-11-01,Central,Illinois,Corporate,Office Supplies,2,0.1893,118.48,18.55,C11987,0.1566,18.55,1551.44,2014,2014-11
ORD-107681,2016-01-13,West,Washington,Consumer,Furniture,2,0.1383,297.88,12.1,C12520,0.0406,12.1,1030.13,2016,2016-01
ORD-107682,2015-06-21,West,Colorado,Consumer,Furniture,3,0.1547,613.06,32.9,C13511,0.0537,32.9,3267.57,2015,2015-06
ORD-107683,2016-05-19,South,Oklahoma,Corporate,Technology,3,0.132,600.29,67.58,C13387,0.1126,67.58,2346.49,2016,2016-05
ORD-107684,2016-06-21,West,Nevada,Consumer,Furniture,3,0.1091,527.82,17.87,C13468,0.0339,17.87,1921.57,2016,2016-06
ORD-107685,2016-09-11,East,New York,Corporate,Office Supplies,3,0.1296,151.36,25.21,C11093,0.1666,25.21,2838.49,2016,2016-09
ORD-107686,2016-05-17,West,Oregon,Consumer,Technology,2,0.044,469.4,69.7,C11155,0.1485,69.7,4991.28,2016,2016-05
ORD-107687,2016-11-25,East,New York,Corporate,Furniture,1,0.2039,264.49,23.9,C10082,0.0904,23.9,527.52,2016,2016-11
ORD-107688,2017-04-29,South,South Carolina,Home Office,Office Supplies,5,0.1865,156.56,31.47,C11537,0.201,31.47,1739.43,2017,2017-04
ORD-107689,2015-11-14,Central,Kansas,Consumer,Technology,2,0.2682,253.62,16.71,C13011,0.0659,16.71,2182.87,2015,2015-11
ORD-107690,2016-05-05,South,Louisiana,Corporate,Furniture,2,0.0864,360.02,22.82,C11255,0.0634,22.82,1725.99,2016,2016-05
ORD-107691,2015-12-04,West,Colorado,Consumer,Office Supplies,2,0.0651,52.43,8.21,C12976,0.1566,8.21,4084.97,2015,2015-12
ORD-107692,2016-03-26,East,North Carolina,Home Office,Technology,2,0.0828,366.2,29.65,C13930,0.081,29.65,2235.8,2016,2016-03
ORD-107693,2017-11-03,South,Arkansas,Corporate,Furniture,3,0.0374,537.82,68.09,C13337,0.1266,68.09,2084.81,2017,2017-11
ORD-107694,2015-09-22,East,Pennsylvania,Consumer,Technology,6,0.1384,1203.6,-36.22,C12144,-0.0301,-36.22,2261.6,2015,2015-09
ORD-107695,2015-03-21,West,Colorado,Consumer,Office Supplies,4,0.1659,109.96,26.98,C12514,0.2454,26.98,271.99,2015,2015-03
ORD-107696,2015-08-11,West,Arizona,Corporate,Office Supplies,3,0.0531,161.91,-12.96,C11763,-0.08,-12.96,2400.62,2015,2015-08
ORD-107697,2014-05-19,Central,Ohio,Consumer,Office Supplies,6,0.1323,425.15,50.45,C10143,0.1187,50.45,1874.06,2014,2014-05
ORD-107698,2015-09-30,South,Alabama,Corporate,Office Supplies,3,0.0846,189.94,39.82,C13118,0.2096,39.82,2924.72,2015,2015-09
ORD-107699,2016-11-09,Central,Iowa,Consumer,Technology,3,0.131,1508.42,356.21,C10234,0.2361,356.21,3555.56,2016,2016-11
ORD-107700,2015-01-16,Central,Iowa,Corporate,Technology,2,0.0447,526.29,104.81,C10278,0.1991,104.81,3825.33,2015,2015-01
ORD-107701,2014-11-27,West,Colorado,Consumer,Technology,2,0.2673,480.7,73.09,C12774,0.152,73.09,2731.15,2014,2014-11
ORD-107702,2015-06-28,Central,Michigan,Consumer,Technology,1,0.0397,206.69,15.79,C11797,0.0764,15.79,275.75,2015,2015-06
ORD-107703,2014-04-05,West,Idaho,Consumer,Technology,4,0.0716,1014.81,157.31,C10483,0.155,157.31,1769.46,2014,2014-04
ORD-107704,2014-09-26,Central,Ohio,Consumer,Technology,6,0.2972,1672.78,184.56,C10956,0.1103,184.56,2841.72,2014,2014-09
ORD-107705,2015-12-07,Central,Minnesota,Consumer,Furniture,2,0.0403,315.78,1.21,C11849,0.0038,1.21,1119.7,2015,2015-12
ORD-107706,2016-11-24,South,Tennessee,Corporate,Furniture,1,0.0468,259.85,13.71,C11953,0.0528,13.71,3101.64,2016,2016-11
ORD-107707,2017-09-09,West,Utah,Corporate,Furniture,6,0.2533,1684.59,128.09,C10229,0.076,128.09,2056.55,2017,2017-09
ORD-107708,2017-02-17,Central,Illinois,Consumer,Furniture,2,0.0889,356.41,45.7,C13034,0.1282,45.7,2888.63,2017,2017-02
ORD-107709,2017-01-16,West,California,Consumer,Office Supplies,2,0.025,145.96,-25.42,C12732,-0.1742,-25.42,988.9,2017,2017-01
ORD-107710,2016-11-25,West,Utah,Consumer,Furniture,2,0.0584,440.5,27.22,C11947,0.0618,27.22,1103.0,2016,2016-11
ORD-107711,2014-11-23,West,Arizona,Consumer,Technology,3,0.0173,750.76,92.0,C13726,0.1225,92.0,6059.93,2014,2014-11
ORD-107712,2015-05-20,South,Alabama,Consumer,Office Supplies,4,0.0961,239.85,38.45,C10983,0.1603,38.45,2160.5,2015,2015-05
ORD-107713,2014-12-21,West,California,Corporate,Office Supplies,2,0.0397,132.37,13.14,C11546,0.0993,13.14,1997.11,2014,2014-12
ORD-107714,2017-01-20,South,Louisiana,Corporate,Technology,1,0.0417,271.73,44.09,C10984,0.1623,44.09,2055.03,2017,2017-01
ORD-107715,2016-03-25,East,New Jersey,Consumer,Office Supplies,2,0.1111,161.42,22.85,C13297,0.1416,22.85,2204.44,2016,2016-03
ORD-107716,2014-07-24,Central,Kansas,Home Office,Office Supplies,3,0.1355,326.72,47.75,C10329,0.1461,47.75,511.68,2014,2014-07
ORD-107717,2016-11-11,Central,Iowa,Corporate,Technology,2,0.0284,190.6,27.36,C10790,0.1435,27.36,2584.73,2016,2016-11
ORD-107718,2016-01-11,East,Florida,Consumer,Technology,1,0.1441,264.39,26.26,C10365,0.0993,26.26,2699.29,2016,2016-01
ORD-107719,2014-07-25,South,Alabama,Corporate,Office Supplies,1,0.226,33.63,6.95,C13822,0.2067,6.95,286.69,2014,2014-07
ORD-107720,2015-02-10,Central,Iowa,Corporate,Office Supplies,4,0.0493,269.82,43.97,C10531,0.163,43.97,1581.91,2015,2015-02
ORD-107721,2015-09-04,East,Virginia,Consumer,Furniture,6,0.0224,1976.38,51.94,C11636,0.0263,51.94,4568.28,2015,2015-09
ORD-107722,2017-12-21,West,Idaho,Home Office,Furniture,3,0.0864,583.37,63.35,C12166,0.1086,63.35,3327.78,2017,2017-12
ORD-107723,2014-09-26,West,Arizona,Consumer,Furniture,4,0.4102,818.56,-14.64,C12319,-0.0179,-14.64,2036.41,2014,2014-09
ORD-107724,2017-10-30,West,Colorado,Consumer,Office Supplies,2,0.0171,109.54,-23.05,C13700,-0.2104,-23.05,274.88,2017,2017-10
ORD-107725,2015-04-30,East,Virginia,Consumer,Furniture,3,0.1635,722.26,65.51,C12403,0.0907,65.51,2145.55,2015,2015-04
ORD-107726,2015-07-09,West,California,Consumer,Office Supplies,3,0.0171,110.21,24.55,C13447,0.2228,24.55,3456.75,2015,2015-07
ORD-107727,2017-07-10,Central,Missouri,Consumer,Office Supplies,5,0.0166,259.55,-13.24,C11680,-0.051,-13.24,915.75,2017,2017-07
ORD-107728,2015-12-29,South,Oklahoma,Consumer,Technology,3,0.0265,1084.83,189.23,C11811,0.1744,189.23,1422.44,2015,2015-12
ORD-107729,2017-04-01,West,California,Consumer,Office Supplies,6,0.0808,254.12,36.97,C10436,0.1455,36.97,586.5,2017,2017-04
ORD-107730,2015-02-26,West,Oregon,Consumer,Technology,4,0.0232,1069.58,248.11,C13374,0.232,248.11,5279.47,2015,2015-02
ORD-107731,2015-05-19,South,Texas,Consumer,Office Supplies,4,0.128,165.93,28.62,C10838,0.1725,28.62,1811.3,2015,2015-05
ORD-107732,2014-02-28,South,Louisiana,Consumer,Technology,6,0.1112,1385.72,26.32,C10022,0.019,26.32,2416.26,2014,2014-02
ORD-107733,2014-03-31,Central,Ohio,Consumer,Office Supplies,2,0.0061,82.9,16.41,C12880,0.1979,16.41,3912.08,2014,2014-03
ORD-107734,2016-06-13,East,Pennsylvania,Corporate,Technology,3,0.0674,1255.68,102.34,C12337,0.0815,102.34,1572.02,2016,2016-06
ORD-107735,2016-07-29,Central,Minnesota,Corporate,Office Supplies,1,0.0288,57.36,9.93,C13138,0.1731,9.93,2922.28,2016,2016-07
ORD-107736,2017-07-11,Central,Kansas,Consumer,Office Supplies,2,0.3856,83.37,7.73,C12104,0.0927,7.73,3579.42,2017,2017-07
ORD-107737,2016-07-01,South,Tennessee,Consumer,Office Supplies,3,0.0266,249.13,24.28,C13517,0.0975,24.28,746.03,2016,2016-07
ORD-107738,2017-12-22,Central,Wisconsin,Home Office,Furniture,2,0.0912,180.01,7.22,C12556,0.0401,7.22,1726.42,2017,2017-12
ORD-107739,2014-07-15,West,Oregon,Home Office,Technology,7,0.0568,2550.94,352.79,C12270,0.1383,352.79,3529.54,2014,2014-07
ORD-107740,2014-05-25,East,New York,Corporate,Furniture,5,0.2369,2040.22,-149.59,C13688,-0.0733,-149.59,4448.26,2014,2014-05
ORD-107741,2014-11-26,West,Colorado,Home Office,Office Supplies,1,0.0915,56.94,-6.21,C11798,-0.1091,-6.21,480.32,2014,2014-11
ORD-107742,2015-11-22,Central,Illinois,Consumer,Technology,6,0.0196,2021.4,321.1,C10662,0.1589,321.1,2690.4,2015,2015-11
ORD-107743,2014-03-24,Central,Missouri,Consumer,Office Supplies,3,0.0787,139.97,40.16,C11306,0.2869,40.16,1140.1,2014,2014-03
ORD-107744,2015-11-08,Central,Kansas,Corporate,Office Supplies,2,0.1243,78.77,8.91,C11809,0.1131,8.91,2774.81,2015,2015-11
ORD-107745,2016-01-09,East,New York,Consumer,Office Supplies,4,0.0659,232.42,35.76,C12665,0.1539,35.76,3191.82,2016,2016-01
ORD-107746,2014-01-18,West,Idaho,Consumer,Technology,3,0.0655,867.43,-84.59,C12365,-0.0975,-84.59,4196.5,2014,2014-01
ORD-107747,2017-06-19,South,Tennessee,Consumer,Office Supplies,4,0.1019,251.15,29.14,C12902,0.116,29.14,2104.34,2017,2017-06
ORD-107748,2015-12-27,West,Colorado,Corporate,Furniture,3,0.0273,340.55,39.09,C13030,0.1148,39.09,3747.34,2015,2015-12
ORD-107749,2016-07-27,East,New York,Corporate,Furniture,2,0.1516,833.94,0.92,C13631,0.0011,0.92,1624.03,2016,2016-07
ORD-107750,2017-01-03,Central,Missouri,Consumer,Office Supplies,5,0.0727,452.93,60.33,C12572,0.1332,60.33,1724.37,2017,2017-01
ORD-107751,2015-12-25,East,Georgia,Home Office,Office Supplies,4,0.1234,283.39,26.91,C13709,0.095,26.91,2553.1,2015,2015-12
ORD-107752,2015-06-08,East,Georgia,Consumer,Technology,1,0.1481,202.33,-15.43,C10187,-0.0763,-15.43,889.67,2015,2015-06
ORD-107753,2014-12-01,East,New Jersey,Corporate,Office Supplies,3,0.1537,184.8,33.3,C13534,0.1802,33.3,2850.52,2014,2014-12
ORD-107754,2014-10-05,South,Tennessee,Corporate,Office Supplies,2,0.0913,93.93,15.27,C10462,0.1626,15.27,4582.01,2014,2014-10
ORD-107755,2016-11-20,Central,Kansas,Corporate,Office Supplies,1,0.0279,62.74,11.82,C11743,0.1884,11.82,400.87,2016,2016-11
ORD-107756,2014-08-09,South,South Carolina,Home Office,Technology,2,0.0473,408.83,32.46,C13370,0.0794,32.46,408.83,2014,2014-08
ORD-107757,2015-11-12,Central,Iowa,Consumer,Office Supplies,2,0.1502,111.46,18.42,C10286,0.1653,18.42,984.32,2015,2015-11
ORD-107758,2016-03-10,South,Texas,Consumer,Office Supplies,2,0.0925,149.35,15.8,C11883,0.1058,15.8,1084.93,2016,2016-03
ORD-107759,2017-11-12,Central,Illinois,Consumer,Technology,4,0.1048,766.89,35.78,C13050,0.0467,35.78,4395.97,2017,2017-11
ORD-107760,2014-05-05,East,New Jersey,Consumer,Office Supplies,3,0.025,249.62,39.23,C10325,0.1572,39.23,2254.52,2014,2014-05
ORD-107761,2014-10-20,Central,Kansas,Consumer,Technology,2,0.0337,451.12,90.29,C13419,0.2001,90.29,668.76,2014,2014-10
ORD-107762,2015-02-25,Central,Kansas,Corporate,Furniture,4,0.2746,860.75,42.49,C10123,0.0494,42.49,1938.57,2015,2015-02
ORD-107763,2015-02-09,East,Florida,Home Office,Office Supplies,4,0.1944,258.62,32.45,C13266,0.1255,32.45,505.43,2015,2015-02
ORD-107764,2017-10-31,West,Washington,Corporate,Furniture,2,0.2638,324.6,16.18,C12526,0.0498,16.18,634.51,2017,2017-10
ORD-107765,2015-12-06,West,Oregon,Consumer,Technology,2,0.0572,409.59,82.36,C13314,0.2011,82.36,1223.96,2015,2015-12
ORD-107766,2014-03-26,Central,Wisconsin,Consumer,Office Supplies,5,0.0203,208.32,24.03,C13262,0.1154,24.03,3908.24,2014,2014-03
ORD-107767,2015-01-27,South,Arkansas,Consumer,Office Supplies,3,0.0701,306.74,-29.12,C13235,-0.0949,-29.12,1291.87,2015,2015-01
ORD-107768,2014-09-04,East,New Jersey,Consumer,Technology,1,0.0817,232.57,38.87,C13656,0.1671,38.87,1307.68,2014,2014-09
ORD-107769,2015-07-13,East,Pennsylvania,Consumer,Technology,3,0.149,449.49,65.98,C12875,0.1468,65.98,1336.55,2015,2015-07
ORD-107770,2014-09-25,East,Georgia,Consumer,Office Supplies,3,0.2837,94.69,17.95,C10722,0.1896,17.95,450.23,2014,2014-09
ORD-107771,2017-05-14,West,Utah,Consumer,Furniture,4,0.0916,993.73,-109.19,C12175,-0.1099,-109.19,2099.75,2017,2017-05
ORD-107772,2015-03-26,West,Washington,Corporate,Furniture,3,0.0397,580.23,37.19,C13044,0.0641,37.19,1807.82,2015,2015-03
ORD-107773,2015-10-05,Central,Ohio,Consumer,Office Supplies,1,0.0962,56.59,5.25,C10034,0.0928,5.25,1324.71,2015,2015-10
ORD-107774,2016-11-10,West,Utah,Consumer,Furniture,2,0.1921,288.24,11.96,C12958,0.0415,11.96,288.24,2016,2016-11
ORD-107775,2017-11-26,South,Kentucky,Corporate,Furniture,2,0.0936,504.38,38.6,C11450,0.0765,38.6,3975.48,2017,2017-11
ORD-107776,2017-05-03,East,Georgia,Consumer,Furniture,1,0.0548,119.76,8.4,C10335,0.0701,8.4,3179.75,2017,2017-05
ORD-107777,2015-05-05,West,Idaho,Consumer,Technology,2,0.0085,658.13,134.33,C11862,0.2041,134.33,5024.31,2015,2015-05
ORD-107778,2016-02-22,South,Texas,Consumer,Technology,3,0.1757,617.88,74.2,C10186,0.1201,74.2,1714.34,2016,2016-02
ORD-107779,2014-10-08,South,South Carolina,Corporate,Technology,4,0.3152,742.41,58.01,C11380,0.0781,58.01,1523.81,2014,2014-10
ORD-107780,2015-05-15,Central,Iowa,Consumer,Office Supplies,3,0.1642,101.93,16.02,C13763,0.1572,16.02,709.44,2015,2015-05
ORD-107781,2015-02-02,West,Oregon,Home Office,Furniture,3,0.272,434.29,-10.19,C11966,-0.0235,-10.19,2097.02,2015,2015-02
ORD-107782,2016-11-25,East,New Jersey,Consumer,Office Supplies,3,0.0464,152.86,25.17,C11614,0.1647,25.17,1359.77,2016,2016-11
ORD-107783,2014-07-01,East,Pennsylvania,Consumer,Furniture,4,0.0188,915.43,82.73,C12992,0.0904,82.73,2908.63,2014,2014-07
ORD-107784,2015-02-02,East,Georgia,Consumer,Furniture,2,0.0319,302.89,4.71,C13631,0.0156,4.71,1624.03,2015,2015-02
ORD-107785,2014-05-14,West,Nevada,Corporate,Technology,7,0.1823,1344.6,70.24,C12696,0.0522,70.24,1819.19,2014,2014-05
ORD-107786,2014-11-06,South,South Carolina,Home Office,Office Supplies,2,0.1879,116.58,22.01,C11635,0.1888,22.01,3372.83,2014,2014-11
ORD-107787,2014-12-09,East,Virginia,Consumer,Technology,4,0.1701,844.65,45.02,C13403,0.0533,45.02,4077.67,2014,2014-12
ORD-107788,2015-05-10,South,Louisiana,Home Office,Technology,6,0.1131,1508.76,127.43,C10478,0.0845,127.43,3953.85,2015,2015-05
ORD-107789,2016-08-17,South,Tennessee,Consumer,Office Supplies,1,0.042,57.08,10.49,C13338,0.1838,10.49,1207.53,2016,2016-08
ORD-107790,2015-11-10,South,South Carolina,Corporate,Office Supplies,3,0.1187,142.38,26.28,C11996,0.1846,26.28,3102.95,2015,2015-11
ORD-107791,2015-09-28,South,Alabama,Home Office,Technology,4,0.097,716.91,73.73,C10085,0.1028,73.73,2560.6,2015,2015-09
ORD-107792,2014-03-29,South,South Carolina,Consumer,Technology,2,0.0904,517.07,85.34,C13028,0.165,85.34,682.62,2014,2014-03
ORD-107793,2017-10-24,Central,Kansas,Home Office,Furniture,6,0.0176,1274.09,38.6,C13030,0.0303,38.6,3747.34,2017,2017-10
ORD-107794,2015-06-11,Central,Ohio,Consumer,Furniture,2,0.0494,676.56,18.92,C10233,0.028,18.92,1560.09,2015,2015-06
ORD-107795,2017-02-05,South,Alabama,Corporate,Office Supplies,4,0.0045,198.09,42.06,C13438,0.2123,42.06,1351.49,2017,2017-02
ORD-107796,2016-01-02,South,Oklahoma,Consumer,Office Supplies,3,0.2093,166.37,22.22,C11587,0.1336,22.22,673.76,2016,2016-01
ORD-107797,2014-06-06,Central,Illinois,Consumer,Technology,4,0.0962,796.06,81.98,C11766,0.103,81.98,1447.34,2014,2014-06
ORD-107798,2014-08-09,East,New York,Consumer,Office Supplies,2,0.0935,113.99,23.85,C11289,0.2092,23.85,2869.23,2014,2014-08
ORD-107799,2017-10-05,West,Washington,Home Office,Office Supplies,3,0.0256,138.95,27.54,C13088,0.1982,27.54,3047.29,2017,2017-10
ORD-107800,2014-05-13,South,Alabama,Corporate,Office Supplies,2,0.0355,114.79,23.73,C12022,0.2067,23.73,1083.69,2014,2014-05
ORD-107801,2014-10-07,East,Georgia,Consumer,Office Supplies,4,0.1162,262.86,46.64,C13305,0.1774,46.64,262.86,2014,2014-10
ORD-107802,2016-04-18,South,South Carolina,Consumer,Office Supplies,4,0.1427,177.93,18.12,C10663,0.1018,18.12,2397.14,2016,2016-04
ORD-107803,2014-12-18,South,Alabama,Consumer,Office Supplies,2,0.1132,136.85,11.4,C13164,0.0833,11.4,1558.19,2014,2014-12
ORD-107804,2016-08-14,South,Oklahoma,Consumer,Office Supplies,1,0.1305,46.06,-8.14,C12042,-0.1767,-8.14,1496.72,2016,2016-08
ORD-107805,2017-07-12,Central,Iowa,Corporate,Office Supplies,2,0.2226,143.44,21.26,C13522,0.1482,21.26,848.9,2017,2017-07
ORD-107806,2016-01-08,West,Nevada,Consumer,Office Supplies,2,0.1892,123.31,23.81,C13770,0.1931,23.81,953.74,2016,2016-01
ORD-107807,2016-09-06,South,Tennessee,Corporate,Technology,4,0.1231,1176.3,86.62,C12253,0.0736,86.62,3914.29,2016,2016-09
ORD-107808,2016-06-13,West,Idaho,Home Office,Technology,6,0.2442,1319.77,54.44,C13478,0.0412,54.44,1852.89,2016,2016-06
ORD-107809,2016-06-24,South,Texas,Consumer,Technology,5,0.0898,1366.32,148.04,C13853,0.1083,148.04,2428.86,2016,2016-06
ORD-107810,2016-07-24,Central,Illinois,Home Office,Office Supplies,5,0.232,203.25,19.48,C11316,0.0958,19.48,2086.67,2016,2016-07
ORD-107811,2014-01-12,Central,Illinois,Home Office,Technology,5,0.2707,679.4,-89.53,C13106,-0.1318,-89.53,1941.97,2014,2014-01
ORD-107812,2017-10-26,South,Oklahoma,Corporate,Furniture,3,0.2799,530.01,-4.26,C13114,-0.008,-4.26,3647.16,2017,2017-10
ORD-107813,2015-06-10,Central,Illinois,Home Office,Office Supplies,1,0.1598,62.46,14.48,C11346,0.2318,14.48,153.49,2015,2015-06
ORD-107814,2016-02-01,Central,Michigan,Consumer,Furniture,4,0.0319,454.94,76.01,C12922,0.1671,76.01,1111.72,2016,2016-02
ORD-107815,2016-06-05,West,Colorado,Home Office,Technology,4,0.1288,621.51,116.23,C10778,0.187,116.23,3562.97,2016,2016-06
ORD-107816,2016-05-27,East,Virginia,Consumer,Technology,2,0.0626,316.92,37.7,C11926,0.119,37.7,680.97,2016,2016-05
ORD-107817,2017-11-19,Central,Kansas,Consumer,Technology,5,0.0114,1218.8,286.61,C11284,0.2352,286.61,3953.27,2017,2017-11
ORD-107818,2014-03-19,Central,Ohio,Consumer,Technology,3,0.2008,755.58,39.37,C13170,0.0521,39.37,2993.64,2014,2014-03
ORD-107819,2014-01-10,Central,Ohio,Home Office,Office Supplies,3,0.0883,201.25,30.46,C12966,0.1514,30.46,335.21,2014,2014-01
ORD-107820,2014-09-28,East,North Carolina,Consumer,Furniture,6,0.1195,733.45,64.36,C13456,0.0877,64.36,2298.09,2014,2014-09
ORD-107821,2017-05-11,South,Tennessee,Consumer,Office Supplies,2,0.0679,174.87,26.39,C12906,0.1509,26.39,4247.74,2017,2017-05
ORD-107822,2014-01-22,South,Arkansas,Consumer,Office Supplies,4,0.2488,162.15,20.47,C11004,0.1262,20.47,814.44,2014,2014-01
ORD-107823,2014-08-12,East,Pennsylvania,Corporate,Office Supplies,3,0.0808,202.65,29.84,C10866,0.1472,29.84,3461.71,2014,2014-08
ORD-107824,2016-03-19,East,North Carolina,Corporate,Furniture,2,0.325,408.63,25.0,C12431,0.0612,25.0,2287.47,2016,2016-03
ORD-107825,2015-10-28,West,Arizona,Corporate,Technology,4,0.0933,831.01,113.38,C11608,0.1364,113.38,2704.08,2015,2015-10
ORD-107826,2017-10-16,Central,Missouri,Consumer,Office Supplies,2,0.1431,81.21,10.83,C12480,0.1334,10.83,189.92,2017,2017-10
ORD-107827,2017-09-19,East,New York,Consumer,Office Supplies,2,0.1102,90.46,18.71,C12759,0.2068,18.71,494.96,2017,2017-09
ORD-107828,2016-08-07,West,Arizona,Corporate,Technology,2,0.1508,649.1,-16.4,C10680,-0.0253,-16.4,5733.9,2016,2016-08
ORD-107829,2016-02-20,West,California,Consumer,Office Supplies,4,0.0837,269.89,23.07,C10125,0.0855,23.07,4802.39,2016,2016-02
ORD-107830,2015-07-16,East,Florida,Consumer,Office Supplies,2,0.0326,96.16,21.58,C13784,0.2244,21.58,4913.88,2015,2015-07
ORD-107831,2017-12-03,Central,Illinois,Consumer,Furniture,1,0.1771,190.65,21.88,C12209,0.1148,21.88,753.12,2017,2017-12
ORD-107832,2014-01-27,South,Oklahoma,Corporate,Office Supplies,2,0.0289,117.44,18.85,C11996,0.1605,18.85,3102.95,2014,2014-01
ORD-107833,2017-09-25,South,Texas,Consumer,Office Supplies,4,0.0816,290.04,69.17,C12158,0.2385,69.17,1576.48,2017,2017-09
ORD-107834,2014-07-27,West,Oregon,Home Office,Office Supplies,4,0.0271,369.72,80.02,C12797,0.2164,80.02,2484.81,2014,2014-07
ORD-107835,2015-02-04,East,Florida,Consumer,Furniture,3,0.1559,636.52,-17.83,C12003,-0.028,-17.83,1215.08,2015,2015-02
ORD-107836,2016-09-27,South,Texas,Corporate,Office Supplies,4,0.0983,176.95,11.98,C12842,0.0677,11.98,2307.35,2016,2016-09
ORD-107837,2015-07-25,South,Arkansas,Consumer,Furniture,8,0.1105,1172.3,130.4,C10475,0.1112,130.4,3519.68,2015,2015-07
