listing_id,neighborhood,room_type,price_eur,minimum_nights,number_of_reviews,latitude,longitude,last_scraped
ATH-103342,Ilion,Private room,78.32,1,17,37.976186,23.723051,2025-01-15
ATH-103343,Psiri,Entire home/apt,93.02,7,11,37.9919,23.703211,2025-01-15
ATH-103344,Metaxourgeio,Private room,109.19,2,21,38.016176,23.728961,2025-01-15
ATH-103345,Pangrati,Entire home/apt,81.69,4,16,37.964118,23.718554,2025-01-15
ATH-103346,Pangrati,Entire home/apt,87.51,2,18,37.991217,23.721566,2025-01-15
ATH-103347,Metaxourgeio,Entire home/apt,119.19,1,18,37.954781,23.719906,2025-01-15
ATH-103348,Vyronas,Entire home/apt,117.91,7,19,37.983207,23.712377,2025-01-15
ATH-103349,Kypseli,Entire home/apt,131.54,3,24,37.980951,23.75065,2025-01-15
ATH-103350,Koukaki,Entire home/apt,102.0,1,15,38.027901,23.746371,2025-01-15
ATH-103351,Vyronas,Private room,70.38,1,30,37.954348,23.744703,2025-01-15
ATH-103352,Monastiraki,Entire home/apt,336.8,1,17,37.942046,23.714537,2025-01-15
ATH-103353,Kallithea,Entire home/apt,84.04,2,14,37.986837,23.727623,2025-01-15
ATH-103354,Exarcheia,Entire home/apt,105.91,1,12,37.992329,23.714791,2025-01-15
ATH-103355,Ilion,Entire home/apt,59.93,2,17,37.955812,23.711815,2025-01-15
ATH-103356,Kypseli,Entire home/apt,45.16,4,17,37.953622,23.742626,2025-01-15
ATH-103357,Ilion,Private room,51.27,7,14,37.990815,23.745475,2025-01-15
ATH-103358,Kallithea,Entire home/apt,49.29,3,16,37.992658,23.73378,2025-01-15
ATH-103359,Koukaki,Entire home/apt,140.98,7,23,37.976826,23.708016,2025-01-15
ATH-103360,Exarcheia,Entire home/apt,91.42,2,22,37.985777,23.722683,2025-01-15
ATH-103361,Monastiraki,Entire home/apt,117.92,1,24,37.978166,23.70263,2025-01-15
ATH-103362,Ilion,Private room,55.22,2,15,37.962544,23.715538,2025-01-15
ATH-103363,Syntagma,Entire home/apt,92.98,2,13,37.985386,23.725512,2025-01-15
ATH-103364,Monastiraki,Private room,117.54,2,18,38.011877,23.739194,2025-01-15
ATH-103365,Plaka,Entire home/apt,211.27,1,16,37.981079,23.653574,2025-01-15
ATH-103366,Kypseli,Entire home/apt,38.48,10,23,37.970639,23.726834,2025-01-15
ATH-103367,Metaxourgeio,Entire home/apt,138.53,3,15,38.011014,23.75207,2025-01-15
ATH-103368,Monastiraki,Entire home/apt,121.16,2,16,38.00653,23.73614,2025-01-15
ATH-103369,Koukaki,Entire home/apt,140.99,3,19,37.98064,23.742814,2025-01-15
ATH-103370,Kypseli,Entire home/apt,53.16,2,17,37.953761,23.725178,2025-01-15
ATH-103371,Syntagma,Entire home/apt,€186.4,2,18,37.986854,23.70936,2025-01-15
ATH-103372,Vyronas,Private room,51.94,10,16,37.974718,23.709246,2025-01-15
ATH-103373,Kolonaki,Private room,126.3,2,17,37.975286,23.727684,2025-01-15
ATH-103374,Psiri,Entire home/apt,87.38,1,22,37.95572,23.690915,2025-01-15
ATH-103375,Vyronas,Entire home/apt,74.63,1,22,37.984483,23.708798,2025-01-15
ATH-103376,Zografou,Entire home/apt,36.2,1,21,37.990235,23.706093,2025-01-15
ATH-103377,Monastiraki,Entire home/apt,144.26,10,29,38.007765,23.686299,2025-01-15
ATH-103378,Psiri,Entire home/apt,321.85,3,21,37.995791,23.733557,2025-01-15
ATH-103379,Koukaki,Entire home/apt,138.06,1,15,37.995193,23.711555,2025-01-15
ATH-103380,Koukaki,Entire home/apt,59.02,3,22,37.983554,23.760664,2025-01-15
ATH-103381,Kallithea,Entire home/apt,122.39,7,18,37.991817,23.725016,2025-01-15
ATH-103382,Kypseli,Entire home/apt,111.83,1,17,38.009909,23.689898,2025-01-15
ATH-103383,Kallithea,Private room,85.43,1,17,37.995653,23.733076,2025-01-15
ATH-103384,Koukaki,Entire home/apt,224.52,1,18,37.979454,23.71163,2025-01-15
ATH-103385,Ilion,Entire home/apt,52.88,1,19,37.975698,23.748939,2025-01-15
ATH-103386,Syntagma,Entire home/apt,116.5,10,11,37.968653,23.74507,2025-01-15
ATH-103387,Exarcheia,Entire home/apt,117.66,2,24,37.991343,23.716619,2025-01-15
ATH-103388,Gazi,Entire home/apt,62.92,1,25,37.982007,23.752871,2025-01-15
ATH-103389,Gazi,Entire home/apt,74.23,3,18,37.979065,23.75677,2025-01-15
ATH-103390,Kolonaki,Entire home/apt,161.78,2,9,37.995776,23.715813,2025-01-15
ATH-103391,Pangrati,Entire home/apt,137.77,3,19,37.996612,23.758447,2025-01-15
ATH-103392,Kallithea,Entire home/apt,68.72,3,21,37.968011,23.686706,2025-01-15
ATH-103393,Neos Kosmos,Entire home/apt,475.76,5,15,37.988245,23.698271,2025-01-15
ATH-103394,Neos Kosmos,Entire home/apt,100.09,4,22,38.022552,23.725757,2025-01-15
ATH-103395,Kypseli,Entire home/apt,90.17,1,20,38.0048,23.718642,2025-01-15
ATH-103396,Kallithea,Entire home/apt,93.9,3,22,37.976758,23.693366,2025-01-15
ATH-103397,Psiri,Entire home/apt,88.72,3,11,37.985264,23.720475,2025-01-15
ATH-103398,Gazi,Entire home/apt,€147.95,2,15,37.986008,23.722454,2025-01-15
ATH-103399,Kallithea,Entire home/apt,54.98,2,12,37.993273,23.747836,2025-01-15
ATH-103400,Neos Kosmos,Entire home/apt,€83.94,2,19,38.003799,23.670872,2025-01-15
ATH-103401,Exarcheia,Entire home/apt,84.18,4,15,37.971128,23.736903,2025-01-15
ATH-103402,Vyronas,Entire home/apt,71.98,1,19,38.018969,23.763396,2025-01-15
ATH-103403,Syntagma,Entire home/apt,€167.29,5,12,38.019019,23.715755,2025-01-15
ATH-103404,Monastiraki,Private room,162.22,1,22,37.974897,23.76231,2025-01-15
ATH-103405,Koukaki,Entire home/apt,59.54,3,19,37.974623,23.692376,2025-01-15
ATH-103406,Plaka,Entire home/apt,165.17,2,27,37.975354,23.719916,2025-01-15
ATH-103407,Kallithea,Private room,€39.15,1,16,37.946288,23.760149,2025-01-15
ATH-103408,Kolonaki,Private room,210.01,2,19,37.96378,23.701355,2025-01-15
ATH-103409,Exarcheia,Private room,77.03,2,14,37.961305,23.715422,2025-01-15
ATH-103410,Koukaki,Entire home/apt,80.85,1,20,38.014223,23.714613,2025-01-15
ATH-103411,Ilion,Entire home/apt,88.99,1,13,38.011897,23.791909,2025-01-15
ATH-103412,Monastiraki,Entire home/apt,127.36,1,17,38.030862,23.6975,2025-01-15
ATH-103413,Neos Kosmos,Entire home/apt,53.61,2,17,37.970351,23.711783,2025-01-15
ATH-103414,Neos Kosmos,Entire home/apt,59.4,5,14,37.940378,23.71356,2025-01-15
ATH-103415,Syntagma,Entire home/apt,145.56,1,12,37.978033,23.698091,2025-01-15
ATH-103416,Vyronas,Entire home/apt,130.98,1,13,37.976479,23.738589,2025-01-15
ATH-103417,Psiri,Entire home/apt,1327.68,4,26,37.982975,23.733856,2025-01-15
ATH-103418,Monastiraki,Entire home/apt,237.1,5,22,37.969498,23.735334,2025-01-15
ATH-103419,Neos Kosmos,Entire home/apt,104.64,2,16,37.971145,23.757741,2025-01-15
ATH-103420,Kolonaki,Entire home/apt,197.99,4,21,37.974611,23.711203,2025-01-15
ATH-103421,Neos Kosmos,Entire home/apt,86.94,1,6,37.976124,23.73609,2025-01-15
ATH-103422,Gazi,Entire home/apt,100.27,10,8,38.000123,23.73937,2025-01-15
ATH-103423,Koukaki,Entire home/apt,122.21,1,25,37.984741,23.734026,2025-01-15
ATH-103424,Pangrati,Entire home/apt,62.6,4,30,37.995124,23.708235,2025-01-15
ATH-103425,Kallithea,Entire home/apt,77.98,1,22,37.980718,23.716771,2025-01-15
ATH-103426,Kolonaki,Entire home/apt,85.47,1,24,38.003742,23.774205,2025-01-15
ATH-103427,Kolonaki,Entire home/apt,280.33,3,25,37.957655,23.741587,2025-01-15
ATH-103428,Neos Kosmos,Private room,97.33,1,17,37.990971,23.730287,2025-01-15
ATH-103429,Syntagma,Entire home/apt,202.11,2,15,37.972477,23.69243,2025-01-15
ATH-103430,Kypseli,Entire home/apt,52.72,1,18,37.984419,23.691427,2025-01-15
ATH-103431,Syntagma,Entire home/apt,190.94,3,21,37.992629,23.721727,2025-01-15
ATH-103432,,Entire home/apt,€62.57,1,8,37.986458,23.71561,2025-01-15
ATH-103433,Monastiraki,Entire home/apt,82.24,2,17,38.015401,23.707606,2025-01-15
ATH-103434,Neos Kosmos,Entire home/apt,€78.52,1,19,37.973826,23.736912,2025-01-15
ATH-103435,Exarcheia,Entire home/apt,112.26,2,17,37.975664,23.73805,2025-01-15
ATH-103436,Kolonaki,Entire home/apt,177.51,4,18,38.009331,23.739233,2025-01-15
ATH-103437,Psiri,Private room,82.05,4,13,37.992438,23.725989,2025-01-15
ATH-103438,Koukaki,Entire home/apt,64.92,5,19,37.946916,23.739995,2025-01-15
ATH-103439,Koukaki,Entire home/apt,168.7,4,19,37.981723,23.719509,2025-01-15
ATH-103440,Psiri,Entire home/apt,238.39,4,17,37.965556,23.695993,2025-01-15
ATH-103441,Neos Kosmos,Entire home/apt,51.93,1,13,38.01019,23.721755,2025-01-15
ATH-103442,Kolonaki,Entire home/apt,189.07,4,22,37.995848,23.697267,2025-01-15
ATH-103443,Kolonaki,Entire home/apt,83.97,1,21,37.977287,23.756148,2025-01-15
ATH-103444,Pangrati,Entire home/apt,103.04,1,15,37.98039,23.720625,2025-01-15
ATH-103445,Kallithea,Entire home/apt,74.31,1,15,37.980921,23.716132,2025-01-15
ATH-103446,Ilion,Entire home/apt,94.63,1,22,37.948393,23.752618,2025-01-15
ATH-103447,Pangrati,Entire home/apt,150.85,1,15,37.974138,23.711923,2025-01-15
ATH-103448,Monastiraki,Private room,138.8,3,22,37.997987,23.708623,2025-01-15
ATH-103449,Kolonaki,Private room,116.64,1,24,37.95751,23.716021,2025-01-15
ATH-103450,Exarcheia,Entire home/apt,98.92,1,17,38.001527,23.768786,2025-01-15
ATH-103451,Koukaki,Entire home/apt,124.56,1,15,37.996942,23.75871,2025-01-15
ATH-103452,Gazi,Entire home/apt,97.13,1,21,38.010998,23.755516,2025-01-15
ATH-103453,Ilion,Private room,46.78,2,17,38.001576,23.682436,2025-01-15
ATH-103454,Gazi,Entire home/apt,65.06,10,13,38.009583,23.732263,2025-01-15
ATH-103455,Plaka,Entire home/apt,131.84,1,15,37.998732,23.735164,2025-01-15
ATH-103456,Kolonaki,Entire home/apt,102.96,1,22,37.978849,23.717639,2025-01-15
ATH-103457,Plaka,Entire home/apt,143.5,3,16,37.983712,23.77774,2025-01-15
ATH-103458,Psiri,Entire home/apt,105.78,3,27,38.001713,23.742146,2025-01-15
ATH-103459,Monastiraki,Private room,191.94,1,19,37.973074,23.723695,2025-01-15
ATH-103460,Pangrati,Entire home/apt,78.3,5,18,37.969117,23.731534,2025-01-15
ATH-103461,Neos Kosmos,Entire home/apt,80.82,1,20,37.955951,23.720672,2025-01-15
ATH-103462,Ilion,Entire home/apt,83.16,2,17,37.955153,23.715192,2025-01-15
ATH-103463,Neos Kosmos,Private room,62.42,3,19,37.984365,23.77979,2025-01-15
ATH-103464,Neos Kosmos,Entire home/apt,118.98,2,21,37.973665,23.760381,2025-01-15
ATH-103465,Pangrati,Private room,71.87,4,17,37.949132,23.702573,2025-01-15
ATH-103466,Kolonaki,Private room,173.56,2,19,37.992913,23.683717,2025-01-15
ATH-103467,Metaxourgeio,Private room,78.7,7,24,37.955709,23.73624,2025-01-15
ATH-103468,Syntagma,Entire home/apt,175.56,1,20,37.988804,23.753947,2025-01-15
ATH-103469,Koukaki,Entire home/apt,135.98,2,16,37.961225,23.729715,2025-01-15
ATH-103470,,Private room,591.92,1,20,37.984518,23.720803,2025-01-15
ATH-103471,Neos Kosmos,Entire home/apt,78.37,1,25,37.955204,23.738206,2025-01-15
ATH-103472,Kallithea,Entire home/apt,118.65,2,10,37.971292,23.705758,2025-01-15
ATH-103473,Koukaki,Private room,263.05,4,20,37.970054,23.696665,2025-01-15
ATH-103474,Psiri,Entire home/apt,112.75,1,17,37.997662,23.75645,2025-01-15
ATH-103475,Monastiraki,Entire home/apt,73.47,1,16,38.022527,23.731761,2025-01-15
ATH-103476,Vyronas,Entire home/apt,42.61,1,27,38.022171,23.748579,2025-01-15
ATH-103477,Pangrati,Entire home/apt,83.26,7,13,37.972272,23.71913,2025-01-15
ATH-103478,Koukaki,Entire home/apt,79.37,1,18,37.990533,23.684567,2025-01-15
ATH-103479,Ilion,Entire home/apt,84.49,7,15,37.974032,23.728115,2025-01-15
ATH-103480,Syntagma,Entire home/apt,202.91,3,18,37.96986,23.701579,2025-01-15
ATH-103481,Vyronas,Entire home/apt,52.8,2,12,37.978792,23.737222,2025-01-15
ATH-103482,Vyronas,Entire home/apt,€74.6,1,12,37.964927,23.728709,2025-01-15
ATH-103483,Kypseli,Private room,76.49,1,20,37.979718,23.716093,2025-01-15
ATH-103484,Plaka,Private room,194.25,1,17,37.995562,23.730409,2025-01-15
ATH-103485,Kypseli,Entire home/apt,51.28,2,23,37.96902,23.703914,2025-01-15
ATH-103486,Koukaki,Entire home/apt,110.59,1,16,37.991142,23.65537,2025-01-15
ATH-103487,Kypseli,Entire home/apt,81.14,1,27,38.010604,23.728184,2025-01-15
ATH-103488,Monastiraki,Entire home/apt,117.4,5,15,38.017751,23.728267,2025-01-15
ATH-103489,Monastiraki,Entire home/apt,111.92,3,14,37.97653,23.719056,2025-01-15
ATH-103490,Zografou,Private room,46.51,3,20,37.969755,23.71416,2025-01-15
ATH-103491,Gazi,Entire home/apt,92.71,2,22,37.996558,23.746073,2025-01-15
ATH-103492,Syntagma,Entire home/apt,176.46,7,19,37.976292,23.733789,2025-01-15
ATH-103493,Ilion,Private room,41.19,1,20,37.978171,23.709022,2025-01-15
ATH-103494,Zografou,Entire home/apt,34.9,1,17,37.987305,23.736387,2025-01-15
ATH-103495,Vyronas,Private room,85.74,5,14,37.973445,23.725738,2025-01-15
ATH-103496,Ilion,Private room,41.77,3,20,37.963068,23.764351,2025-01-15
ATH-103497,Kallithea,Entire home/apt,101.21,2,17,37.9969,23.73604,2025-01-15
ATH-103498,Zografou,Private room,86.66,1,19,37.993088,23.718917,2025-01-15
ATH-103499,Koukaki,Private room,82.53,1,17,37.971637,23.740098,2025-01-15
ATH-103500,Pangrati,Entire home/apt,76.37,2,14,38.009699,23.71194,2025-01-15
ATH-103501,Monastiraki,Entire home/apt,93.76,1,20,38.001164,23.742681,2025-01-15
ATH-103502,Plaka,Shared room,213.47,5,15,37.96689,23.716433,2025-01-15
ATH-103503,Plaka,Entire home/apt,154.94,2,18,37.96784,23.761749,2025-01-15
ATH-103504,Exarcheia,Private room,75.75,7,18,37.974312,23.691427,2025-01-15
ATH-103505,Ilion,Entire home/apt,€30.09,3,16,37.972751,23.696395,2025-01-15
ATH-103506,Psiri,Entire home/apt,180.7,3,21,37.990922,23.737172,2025-01-15
ATH-103507,Koukaki,Entire home/apt,146.61,2,18,37.989274,23.717753,2025-01-15
ATH-103508,,Entire home/apt,27.34,1,17,37.99088,23.701479,2025-01-15
ATH-103509,Exarcheia,Private room,69.57,2,15,37.974696,23.73676,2025-01-15
ATH-103510,Neos Kosmos,Entire home/apt,87.12,1,24,37.946509,23.712049,2025-01-15
ATH-103511,Kallithea,Private room,84.36,3,20,37.954235,23.724886,2025-01-15
ATH-103512,Neos Kosmos,Entire home/apt,103.71,10,33,37.935973,23.740284,2025-01-15
ATH-103513,Neos Kosmos,Entire home/apt,84.68,1,16,37.966269,23.750582,2025-01-15
ATH-103514,Koukaki,Entire home/apt,57.07,2,25,37.992524,23.708688,2025-01-15
ATH-103515,Ilion,Private room,45.91,2,18,37.987,23.745858,2025-01-15
ATH-103516,Kypseli,Entire home/apt,110.0,3,21,37.976756,23.703287,2025-01-15
ATH-103517,Kypseli,Entire home/apt,72.65,10,14,38.019976,23.716496,2025-01-15
ATH-103518,Kypseli,Entire home/apt,131.21,2,16,37.986334,23.687721,2025-01-15
ATH-103519,Gazi,Entire home/apt,153.16,1,15,37.973774,23.715548,2025-01-15
ATH-103520,Kallithea,Entire home/apt,81.66,2,13,37.960387,23.739509,2025-01-15
ATH-103521,Plaka,Entire home/apt,168.51,1,23,37.985348,23.73792,2025-01-15
ATH-103522,Zografou,Entire home/apt,57.08,5,20,38.015631,23.724513,2025-01-15
ATH-103523,Metaxourgeio,Private room,69.14,2,21,37.959112,23.754902,2025-01-15
ATH-103524,Metaxourgeio,Private room,69.29,3,22,37.978958,23.749941,2025-01-15
ATH-103525,Syntagma,Entire home/apt,66.42,1,25,38.008014,23.725127,2025-01-15
ATH-103526,Monastiraki,Private room,92.41,1,22,37.991416,23.693068,2025-01-15
ATH-103527,Kallithea,Private room,61.18,2,10,37.963823,23.733395,2025-01-15
ATH-103528,Kolonaki,Entire home/apt,154.81,1,20,38.016546,23.734306,2025-01-15
ATH-103529,Kallithea,Entire home/apt,74.9,4,23,37.999321,23.770331,2025-01-15
ATH-103530,Ilion,Entire home/apt,141.46,3,16,37.959423,23.707353,2025-01-15
ATH-103531,Kypseli,Entire home/apt,51.91,1,19,37.968865,23.755224,2025-01-15
ATH-103532,Plaka,Entire home/apt,155.39,1,13,38.005887,23.684546,2025-01-15
ATH-103533,Kypseli,Entire home/apt,76.58,3,18,38.01653,23.766223,2025-01-15
ATH-103534,Zografou,Entire home/apt,72.85,5,14,37.995663,23.724801,2025-01-15
ATH-103535,Gazi,Entire home/apt,65.43,2,26,37.984898,23.751576,2025-01-15
ATH-103536,Kypseli,Entire home/apt,109.49,2,18,38.010548,23.723724,2025-01-15
ATH-103537,Zografou,Entire home/apt,51.16,2,12,38.003966,23.751216,2025-01-15
ATH-103538,Exarcheia,Private room,85.79,5,18,37.973479,23.714864,2025-01-15
ATH-103539,Exarcheia,Entire home/apt,200.58,5,14,37.968656,23.725361,2025-01-15
ATH-103540,,Entire home/apt,46.82,3,21,37.980324,23.720209,2025-01-15
ATH-103541,Plaka,Entire home/apt,116.69,5,23,37.982827,23.72847,2025-01-15
ATH-103542,Ilion,Entire home/apt,€116.3,1,24,37.990056,23.740534,2025-01-15
ATH-103543,Neos Kosmos,Entire home/apt,69.22,4,16,37.961052,23.696893,2025-01-15
ATH-103544,Ilion,Entire home/apt,68.14,5,9,38.002537,23.704195,2025-01-15
ATH-103545,Psiri,Private room,111.76,3,13,38.004275,23.735711,2025-01-15
ATH-103546,Pangrati,Entire home/apt,175.03,2,23,37.995519,23.73091,2025-01-15
ATH-103547,Pangrati,Entire home/apt,73.4,5,19,37.977041,23.7519,2025-01-15
ATH-103548,Neos Kosmos,Entire home/apt,55.59,7,18,37.973077,23.733855,2025-01-15
ATH-103549,Plaka,Entire home/apt,105.84,7,18,37.955068,23.737876,2025-01-15
ATH-103550,Kypseli,Entire home/apt,99.02,2,15,38.00529,23.710278,2025-01-15
ATH-103551,Pangrati,Entire home/apt,99.06,7,11,38.003583,23.711255,2025-01-15
ATH-103552,Ilion,Private room,69.82,2,13,37.974208,23.763286,2025-01-15
ATH-103553,Vyronas,Entire home/apt,55.48,1,21,37.981516,23.722313,2025-01-15
ATH-103554,Pangrati,Private room,93.16,2,23,37.990513,23.717535,2025-01-15
ATH-103555,Pangrati,Entire home/apt,86.87,7,26,37.982913,23.726104,2025-01-15
ATH-103556,Ilion,Entire home/apt,68.34,1,19,38.004439,23.721146,2025-01-15
ATH-103557,Kallithea,Entire home/apt,48.0,2,25,37.980689,23.728535,2025-01-15
ATH-103558,Kypseli,Entire home/apt,138.82,3,12,37.978234,23.718396,2025-01-15
ATH-103559,Psiri,Private room,170.69,1,15,37.978072,23.70636,2025-01-15
ATH-103560,Ilion,Entire home/apt,53.14,1,25,37.975593,23.740295,2025-01-15
ATH-103561,Koukaki,Private room,78.68,1,13,37.979488,23.766305,2025-01-15
ATH-103562,Kypseli,Entire home/apt,67.08,4,19,38.005793,23.733992,2025-01-15
ATH-103563,Zografou,Entire home/apt,75.81,3,15,37.946888,23.720105,2025-01-15
ATH-103564,Zografou,Private room,44.31,3,23,37.991304,23.750871,2025-01-15
ATH-103565,Zografou,Private room,40.13,1,11,37.982059,23.76056,2025-01-15
ATH-103566,Kypseli,Entire home/apt,59.86,2,18,37.968717,23.74115,2025-01-15
ATH-103567,Monastiraki,Private room,93.16,2,29,37.989056,23.694115,2025-01-15
ATH-103568,Koukaki,Entire home/apt,142.63,7,13,37.984341,23.777837,2025-01-15
ATH-103569,Vyronas,Private room,84.48,1,14,37.98807,23.743601,2025-01-15
ATH-103570,Gazi,Entire home/apt,€66.79,4,17,37.976776,23.740435,2025-01-15
ATH-103571,Monastiraki,Private room,111.18,10,14,37.982756,23.761683,2025-01-15
ATH-103572,Vyronas,Entire home/apt,45.16,1,13,37.96626,23.693155,2025-01-15
ATH-103573,Pangrati,Entire home/apt,65.45,1,15,37.959742,23.74303,2025-01-15
ATH-103574,Ilion,Entire home/apt,105.36,1,19,37.999664,23.686856,2025-01-15
ATH-103575,Pangrati,Private room,99.93,1,17,37.990501,23.687241,2025-01-15
ATH-103576,Kypseli,Entire home/apt,81.63,10,12,37.974306,23.726009,2025-01-15
ATH-103577,Kolonaki,Entire home/apt,115.45,2,18,38.002692,23.794078,2025-01-15
ATH-103578,Koukaki,Entire home/apt,75.32,4,20,37.973846,23.72309,2025-01-15
ATH-103579,Exarcheia,Entire home/apt,52.93,7,15,37.946485,23.718263,2025-01-15
ATH-103580,Vyronas,Entire home/apt,50.14,2,18,37.989877,23.702795,2025-01-15
ATH-103581,Neos Kosmos,Entire home/apt,82.05,2,20,37.996563,23.738163,2025-01-15
ATH-103582,Kolonaki,Entire home/apt,216.55,3,17,37.948686,23.712839,2025-01-15
ATH-103583,Vyronas,Entire home/apt,87.51,1,19,37.977763,23.721727,2025-01-15
ATH-103584,Kallithea,Entire home/apt,86.28,5,15,37.989909,23.748689,2025-01-15
ATH-103585,Metaxourgeio,Entire home/apt,105.45,5,28,37.96961,23.717443,2025-01-15
ATH-103586,Koukaki,Entire home/apt,61.25,7,17,37.994946,23.716242,2025-01-15
ATH-103587,Ilion,Private room,49.29,4,17,37.952922,23.745298,2025-01-15
ATH-103588,Metaxourgeio,Entire home/apt,81.27,7,19,37.984443,23.744447,2025-01-15
ATH-103589,Gazi,Entire home/apt,107.18,7,18,38.001817,23.725157,2025-01-15
ATH-103590,Exarcheia,Entire home/apt,134.84,1,21,37.954919,23.757311,2025-01-15
ATH-103591,Gazi,Entire home/apt,69.13,2,15,37.998313,23.689149,2025-01-15
ATH-103592,Syntagma,Entire home/apt,164.06,2,19,37.986042,23.728736,2025-01-15
ATH-103593,Neos Kosmos,Entire home/apt,83.59,3,23,37.970959,23.74535,2025-01-15
ATH-103594,Kypseli,Entire home/apt,74.26,3,23,37.989209,23.700031,2025-01-15
ATH-103595,Plaka,Entire home/apt,207.0,1,10,37.963144,23.708892,2025-01-15
ATH-103596,Koukaki,Private room,72.71,1,11,37.96273,23.727653,2025-01-15
ATH-103597,Ilion,Entire home/apt,69.04,2,17,38.011814,23.757901,2025-01-15
ATH-103598,Ilion,Entire home/apt,97.7,3,24,37.992036,23.722722,2025-01-15
ATH-103599,Zografou,Entire home/apt,82.89,1,16,37.950562,23.686874,2025-01-15
ATH-103600,Zografou,Entire home/apt,125.97,1,17,37.961346,23.687317,2025-01-15
ATH-103601,Monastiraki,Entire home/apt,150.13,2,16,37.970719,23.701072,2025-01-15
ATH-103602,Vyronas,Private room,38.49,1,17,37.994934,23.735319,2025-01-15
ATH-103603,Gazi,Entire home/apt,109.1,1,12,37.983827,23.760436,2025-01-15
ATH-103604,Ilion,Entire home/apt,101.74,1,11,37.969536,23.753043,2025-01-15
ATH-103605,Monastiraki,Entire home/apt,147.03,1,24,37.983891,23.699081,2025-01-15
ATH-103606,Kallithea,Entire home/apt,54.18,2,21,37.995471,23.677068,2025-01-15
ATH-103607,Exarcheia,Entire home/apt,118.35,5,21,38.000639,23.716799,2025-01-15
ATH-103608,Kypseli,Entire home/apt,58.76,1,14,38.009215,23.738428,2025-01-15
ATH-103609,Kypseli,Entire home/apt,39.21,1,18,37.970794,23.708565,2025-01-15
ATH-103610,Koukaki,Entire home/apt,55.25,3,23,37.962883,23.734469,2025-01-15
ATH-103611,Koukaki,Entire home/apt,140.46,7,20,37.982633,23.73796,2025-01-15
ATH-103612,Syntagma,Entire home/apt,227.67,7,23,37.950604,23.722882,2025-01-15
ATH-103613,Monastiraki,Private room,80.34,1,17,37.972881,23.7379,2025-01-15
ATH-103614,Metaxourgeio,Private room,84.27,3,15,37.977506,23.737011,2025-01-15
ATH-103615,Kolonaki,Entire home/apt,183.31,2,18,38.009869,23.718361,2025-01-15
ATH-103616,Neos Kosmos,Entire home/apt,53.44,1,18,37.974259,23.711031,2025-01-15
ATH-103617,,Entire home/apt,134.14,4,16,37.972543,23.691034,2025-01-15
ATH-103618,Pangrati,Entire home/apt,136.13,1,28,37.990229,23.752206,2025-01-15
