Order ID,Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-002265,2016-11-17 11:05:31,West,AZ,Consumer,Furniture,Chairs,5,0.07,1464.26,161.2
ORD-002266,2014-07-24 12:27:24,Central,IN,Corporate,Furniture,Furnishings,6,0.26,1889.13,55.86
ORD-002267,2015-01-20 11:04:43,West,WA,Corporate,Technology,Copiers,3,0.28,95.92,36.05
ORD-002268,2018-06-15 19:23:53,West,AZ,Consumer,Technology,Accessories,2,0.26,1092.19,
ORD-002269,2014-10-26 11:36:40,Central,MI,Consumer,Office Supplies,Accessories,3,0.16,1391.69,164.79
ORD-002270,2016-06-06 04:18:36,West,WA,Consumer,Technology,Phones,5,0.17,864.15,111.69
ORD-002271,2018-04-27 13:50:08,Central,WI,Corporate,Technology,Phones,2,0.06,456.78,23.35
ORD-002272,2014-05-27 16:56:13,East,PA,Home Office,Office Supplies,Paper,3,0.17,705.02,116.15
ORD-002273,2017-04-19 09:22:05,Central,OH,Consumer,Furniture,Tables,3,0.05,916.56,67.36
ORD-002274,2017-07-09 10:19:24,East,MD,Consumer,Furniture,Bookcases,4,0.24,483.69,86.35
ORD-002275,2016-06-10 06:22:03,Central,WI,Consumer,Technology,Machines,2,0.18,108.22,113.81
ORD-002276,2018-01-05 20:13:24,South,TN,Consumer,Technology,Accessories,6,0.14,659.77,124.48
ORD-002277,2016-10-15 18:44:06,South,NC,Consumer,Technology,Copiers,1,0.21,99.46,16.27
ORD-002278,2016-12-01 09:47:13,West,WA,Consumer,Office Supplies,Paper,2,0.25,630.51,152.35
ORD-002279,2018-04-18 04:35:34,Central,MI,Corporate,Office Supplies,Paper,4,0.29,834.16,38.24
ORD-002280,2017-11-09 20:56:00,South,TN,Home Office,Furniture,Chairs,1,0.13,264.25,109.68
ORD-002281,2015-04-23 02:54:12,East,MA,Home Office,Office Supplies,Binders,3,0.27,20.0,2.53
ORD-002282,2018-03-29 04:04:16,Central,WI,Consumer,Technology,Phones,5,0.06,1650.75,144.69
ORD-002283,2015-07-04 05:51:24,West,WA,Home Office,Office Supplies,Accessories,4,0.08,1084.32,82.34
ORD-002284,2017-09-29 12:00:25,South,FL,Consumer,Furniture,Bookcases,1,0.17,304.93,61.25
ORD-002285,2015-05-05 03:59:56,Central,MO,Corporate,Office Supplies,Paper,4,0.26,961.75,47.61
ORD-002286,2018-09-15 11:32:24,East,NY,Consumer,Office Supplies,Storage,1,0.07,162.23,-118.7
ORD-002287,2016-03-10 12:59:05,Central,MI,Consumer,Office Supplies,Paper,3,0.23,691.26,56.58
ORD-002288,2018-05-26 13:42:46,West,CA,Consumer,Technology,Machines,3,0.12,973.7,122.81
ORD-002289,2018-10-27 01:25:32,East,MD,Corporate,Technology,Machines,1,0.14,161.1,3.36
ORD-002290,2014-07-24 08:07:26,West,AZ,Consumer,Technology,Phones,6,0.15,2069.62,177.21
ORD-002291,2018-12-22 22:16:50,Central,OH,Consumer,Furniture,Bookcases,5,0.09,1277.22,203.73
ORD-002292,2018-05-30 04:58:18,South,GA,Consumer,Office Supplies,Storage,1,0.02,432.34,104.84
ORD-002293,2016-08-11 09:18:22,South,GA,Consumer,Office Supplies,Storage,4,0.18,561.49,76.73
ORD-002294,2017-08-22 10:49:21,Central,WI,Consumer,Technology,Copiers,2,0.1,267.6,-72.48
ORD-002295,2018-02-21 06:55:06,East,VA,Corporate,Office Supplies,Storage,3,0.03,403.44,-53.48
ORD-002296,2017-07-13 00:06:24,East,PA,Corporate,Technology,Machines,5,0.17,1184.94,106.55
ORD-002297,2016-07-26 06:17:21,West,CO,Corporate,Technology,Machines,4,0.11,423.36,140.84
ORD-002298,2018-12-23 15:06:46,Central,WI,Consumer,Office Supplies,Storage,4,0.14,112.68,52.58
ORD-002299,2014-08-06 02:48:23,Central,IN,Home Office,Furniture,Bookcases,7,0.18,3027.65,232.28
ORD-002300,2015-12-31 06:44:33,West,AZ,Consumer,Furniture,Furnishings,2,0.24,336.26,-18.54
ORD-002301,2014-09-01 09:23:40,Central,IN,Consumer,Technology,Machines,1,0.15,60.08,-80.13
ORD-002302,2015-09-16 15:39:12,Central,IN,Consumer,Office Supplies,Paper,3,0.08,355.24,-36.3
ORD-002303,2016-01-31 19:44:39,West,WA,Consumer,Technology,Phones,1,0.06,20.63,-93.55
ORD-002304,2016-10-04 17:18:05,South,NC,Consumer,Technology,Phones,6,0.26,40.0,11.54
ORD-002305,2015-12-14 07:48:33,East,NY,Consumer,Technology,Phones,4,0.1,1441.23,146.08
ORD-002306,2017-02-28 00:25:33,West,CA,Home Office,Technology,Copiers,3,0.02,422.12,118.94
ORD-002307,2014-06-11 14:22:07,Central,IL,Consumer,Technology,Copiers,2,0.32,186.96,23.52
ORD-002308,2018-06-22 23:23:37,West,WA,Consumer,Technology,Accessories,9,0.11,60.0,101.62
ORD-002309,2015-03-08 13:28:39,Central,MI,Consumer,Office Supplies,Accessories,8,0.11,1365.36,171.82
ORD-002310,2016-05-07 06:53:37,Central,WI,Corporate,Office Supplies,Accessories,5,0.12,33.33,-26.68
ORD-002311,2016-07-06 08:01:38,East,NY,Corporate,Technology,Machines,4,0.14,718.67,227.53
ORD-002312,2017-09-03 03:01:36,South,NC,Corporate,Furniture,Furnishings,4,0.07,945.21,224.14
ORD-002313,2015-05-18 06:47:47,Central,WI,Home Office,Technology,Copiers,3,0.34,995.09,-68.55
ORD-002314,2016-09-28 01:10:36,South,FL,Home Office,Office Supplies,Binders,5,0.28,1311.39,121.41
ORD-002315,2014-04-17 20:08:58,West,AZ,Consumer,Technology,Machines,1,15%,311.58,215.05
ORD-002316,2015-08-17 22:08:30,South,NC,Consumer,Furniture,Bookcases,6,0.14,2005.81,114.14
ORD-002317,2015-07-01 03:09:44,East,MD,Consumer,Office Supplies,Paper,5,0.19,455.96,160.95
ORD-002318,2015-10-13 12:22:04,South,TN,Consumer,Office Supplies,Storage,2,0.13,418.11,222.36
ORD-002319,2014-03-31 23:02:45,Central,IN,Home Office,Technology,Copiers,2,0.14,557.07,-116.87
ORD-002320,2017-04-07 18:50:52,South,NC,Consumer,Technology,Copiers,2,13%,287.56,85.58
ORD-002321,2016-07-14 13:17:20,West,CA,Corporate,Office Supplies,Accessories,5,0.14,33.33,-11.01
ORD-002322,2016-01-30 05:21:50,South,FL,Corporate,Furniture,Tables,4,0.23,238.14,29.09
ORD-002323,2017-03-19 12:19:21,Central,MO,Consumer,Furniture,Tables,1,0.23,129.9,-60.38
ORD-002324,2017-11-08 14:02:45,Central,OH,Consumer,Technology,Phones,2,0.16,719.67,11.53
ORD-002325,2014-07-01 17:09:30,South,GA,Home Office,Technology,Machines,6,0.14,2375.12,237.47
ORD-002326,2016-01-11 02:32:16,South,TN,Corporate,Furniture,Furnishings,3,0.17,588.3,-30.39
ORD-002327,2017-08-13 23:05:52,East,MD,Corporate,Technology,Copiers,9,0.09,1978.01,241.07
ORD-002328,2014-12-18 04:24:12,East,PA,Corporate,Technology,Copiers,1,0.32,209.76,129.6
ORD-002329,2018-01-07 23:24:03,Central,IN,Consumer,Office Supplies,Paper,6,0.18,2196.45,204.95
ORD-002330,2016-05-28 11:24:46,East,MA,Corporate,Furniture,Furnishings,5,0.2,77.55,130.79
ORD-002331,2015-05-21 21:36:10,Central,IN,Consumer,Office Supplies,Paper,5,0.12,758.98,-39.76
ORD-002332,2014-02-09 16:55:19,South,GA,Home Office,Technology,Phones,3,0.33,173.92,47.8
ORD-002333,2015-08-21 16:28:48,East,NY,Home Office,Furniture,Tables,1,0.17,131.73,168.28
ORD-002334,2017-09-22 03:46:39,West,CA,Consumer,Office Supplies,Binders,5,0.01,1819.08,293.95
ORD-002335,2018-08-26 01:24:44,West,CA,Corporate,Office Supplies,Paper,2,0.23,278.56,-21.21
ORD-002336,2016-12-01 21:12:26,Central,WI,Consumer,Office Supplies,Accessories,5,0.14,2152.67,294.11
ORD-002337,2018-03-11 20:05:38,West,WA,Home Office,Furniture,Bookcases,2,0.19,57.0,-92.62
ORD-002338,2014-02-21 17:31:22,Central,IL,Home Office,Furniture,Furnishings,1,0.13,6.67,
ORD-002339,2017-01-27 10:00:54,South,GA,Consumer,Office Supplies,Paper,5,0.04,768.48,58.96
ORD-002340,2018-10-21 13:13:09,Central,OH,Consumer,Furniture,Furnishings,3,0.14,1156.3,159.25
ORD-002341,2014-09-29 19:11:49,East,PA,Home Office,Office Supplies,Accessories,1,0.2,45.35,9.04
ORD-002342,2016-05-22 20:44:39,West,CA,Corporate,Technology,Copiers,5,0.15,2250.96,180.79
ORD-002343,2015-10-31 07:02:14,South,TX,Corporate,Technology,Copiers,3,0.23,1624.54,243.52
ORD-002344,2017-07-20 14:26:30,East,NY,Home Office,Furniture,Bookcases,4,0.19,1018.11,144.1
ORD-002345,2014-04-10 19:56:19,South,NC,Consumer,Office Supplies,Accessories,3,0.24,971.48,51.04
ORD-002346,2015-10-16 19:03:06,East,MD,Corporate,Furniture,Bookcases,2,0.17,841.02,42.34
ORD-002347,2015-12-03 20:40:13,Central,MI,Corporate,Office Supplies,Storage,5,0.1,525.69,42.3
ORD-002348,2016-04-28 02:48:07,Central,MI,Consumer,Office Supplies,Accessories,5,0.25,33.33,-116.25
ORD-002349,2014-04-03 14:13:48,South,NC,Home Office,Technology,Machines,4,0.04,310.99,-36.78
ORD-002350,2017-12-14 01:39:24,East,PA,Corporate,Office Supplies,Paper,4,0.06,1641.19,189.01
ORD-002351,2018-03-20 20:29:57,South,GA,Corporate,Technology,Accessories,6,0.1,1701.64,39.58
ORD-002352,2017-02-17 13:59:05,South,FL,Corporate,Office Supplies,Paper,4,0.02,140.83,17.99
ORD-002353,2016-03-15 19:53:30,South,TX,Consumer,Furniture,Bookcases,3,0.18,785.4,-39.13
ORD-002354,2015-06-29 09:48:04,West,CO,Consumer,Furniture,Bookcases,4,0.14,1113.91,180.36
ORD-002355,2017-12-17 03:42:30,East,VA,Consumer,Office Supplies,Accessories,1,0.18,45.97,39.55
ORD-002356,2018-04-20 23:51:08,South,GA,Corporate,Technology,Copiers,7,0.29,2543.21,196.15
ORD-002357,2014-10-21 01:14:10,East,MA,Consumer,Technology,Machines,3,0.14,855.37,230.57
ORD-002358,2016-10-26 08:45:10,South,TN,Corporate,Furniture,Tables,1,0.21,359.43,102.43
ORD-002359,2016-06-07 02:21:58,West,CO,Consumer,Technology,Machines,4,0.22,1251.76,130.31
ORD-002360,2016-07-11 04:24:33,East,VA,Consumer,Furniture,Bookcases,1,0.16,325.49,49.89
ORD-002361,2017-02-07 15:01:31,Central,IN,Consumer,Furniture,Furnishings,2,0.22,474.29,-17.09
ORD-002362,2014-09-15 13:51:53,South,TX,Consumer,Office Supplies,Paper,3,0.1,368.25,87.84
ORD-002363,2018-04-15 03:50:13,West,AZ,Home Office,Furniture,Furnishings,4,0.08,1667.69,190.04
ORD-002364,2018-07-19 01:27:43,West,CA,Consumer,Office Supplies,Storage,3,16%,764.86,84.47
ORD-002365,2014-06-15 12:47:21,South,FL,Consumer,Furniture,Bookcases,5,0.19,1065.93,45.93
ORD-002366,2014-04-12 05:01:19,West,WA,Home Office,Office Supplies,Binders,1,0.2,251.62,79.85
ORD-002367,2014-12-24 14:28:05,East,MA,Consumer,Office Supplies,Binders,4,0.22,763.5,-38.74
ORD-002368,2016-09-22 20:56:21,East,PA,Consumer,Office Supplies,Accessories,6,0.25,2049.31,189.18
ORD-002369,2017-04-18 16:42:37,South,TX,Consumer,Furniture,Bookcases,2,0.2,395.74,-2.63
ORD-002370,2016-07-07 21:43:44,South,TX,Home Office,Technology,Copiers,4,0.0,626.85,149.59
ORD-002371,2016-09-20 14:38:29,South,GA,Consumer,Office Supplies,Storage,5,0.3,1395.2,-64.9
ORD-002372,2016-12-31 11:42:12,South,NC,Corporate,Office Supplies,Accessories,2,0.26,366.12,-66.03
ORD-002373,2017-06-16 00:00:00,Central,IL,Home Office,Furniture,Furnishings,2,0.21,598.41,-37.91
ORD-002374,2018-08-16 02:28:52,East,PA,Consumer,Office Supplies,Binders,7,0.28,1457.56,6.34
ORD-002375,2015-07-18 09:39:14,West,CO,Consumer,Technology,Accessories,5,0.24,1038.69,107.08
ORD-002376,2016-05-13 06:25:14,South,FL,Corporate,Office Supplies,Paper,5,0.18,2329.4,285.55
ORD-002377,2016-12-25 03:03:47,Central,MI,Consumer,Furniture,Chairs,8,0.23,3170.84,201.71
ORD-002378,2016-07-14 22:22:42,East,MD,Corporate,Furniture,Tables,3,0.08,829.26,362.4
ORD-002379,2014-06-15 04:55:51,East,MD,Consumer,Office Supplies,Accessories,4,0.29,26.67,-88.62
ORD-002380,2016-01-21 05:44:29,central,IN,Consumer,Furniture,Tables,2,0.14,674.95,-41.64
ORD-002381,2015-11-28 13:07:21,Central,OH,Home Office,Technology,Copiers,3,0.11,485.02,70.36
ORD-002382,2018-10-07 07:42:25,West,AZ,Consumer,Office Supplies,Binders,2,0.23,826.74,-18.69
ORD-002383,2017-03-06 20:01:34,Central,IN,Consumer,Technology,Accessories,4,0.18,654.84,121.6
ORD-002384,2017-06-17 10:36:25,South,NC,Corporate,Technology,Copiers,6,0.0,750.64,73.41
ORD-002385,2014-08-10 10:32:17,Central,OH,Consumer,Technology,Machines,4,0.27,542.42,46.95
ORD-002386,2018-11-04 10:46:42,East,NY,Home Office,Office Supplies,Accessories,1,0.19,6.67,-57.65
ORD-002387,2015-09-17 07:35:41,Central,WI,Corporate,Office Supplies,Binders,5,0.17,33.33,-24.22
ORD-002388,2017-11-15 04:25:08,South,NC,Consumer,Furniture,Tables,2,0.4,290.89,39.62
ORD-002389,2014-02-20 01:17:01,East,PA,Corporate,Furniture,Bookcases,1,0.13,231.33,-93.45
ORD-002390,2014-01-15 17:33:17,West,AZ,Corporate,Technology,Accessories,5,0.16,875.11,226.39
ORD-002391,2016-09-06 00:15:29,East,PA,Corporate,Technology,Accessories,3,0.17,108.06,-36.18
ORD-002392,2017-06-03 16:57:50,South,FL,Consumer,Office Supplies,Paper,6,0.29,870.28,89.27
ORD-002393,2017-10-13 19:44:37,East,VA,Consumer,Technology,Machines,6,0.12,40.0,-58.65
ORD-002394,2017-09-15 09:30:21,Central,MO,Consumer,Furniture,Chairs,8,0.07,879.9,54.76
ORD-002395,2016-07-24 05:05:39,West,CA,Corporate,Furniture,Tables,5,0.18,1150.45,181.1
ORD-002396,2015-10-22 23:09:17,East,VA,Corporate,Technology,Machines,5,0.1,1103.46,95.5
ORD-002397,2017-02-01 01:59:21,Central,MI,Consumer,Technology,Accessories,2,0.26,355.64,2.37
ORD-002398,2017-04-03 15:21:02,Central,WI,Consumer,Furniture,Furnishings,3,0.08,20.0,-24.43
ORD-002399,2016-02-01 01:16:07,Central,IL,Consumer,Office Supplies,Accessories,6,0.11,340.03,-208.64
ORD-002400,2017-03-28 14:41:50,Central,WI,Corporate,Furniture,Chairs,6,0.0,1108.45,165.32
ORD-002401,2015-01-01 23:21:33,West,CA,Home Office,Office Supplies,Paper,7,0.06,2372.41,132.29
ORD-002402,2015-03-28 09:36:20,East,MA,Consumer,Technology,Copiers,1,12%,311.32,34.93
ORD-002403,2017-11-13 10:42:24,West,WA,Consumer,Furniture,Tables,5,0.04,797.14,7.61
ORD-002404,2017-08-04 15:23:57,South,TN,Corporate,Technology,Phones,3,0.13,20.0,-88.35
ORD-002405,2015-10-21 03:19:50,Central,OH,Corporate,Furniture,Tables,1,0.14,593.89,94.1
ORD-002406,2016-03-22 02:42:46,West,AZ,Consumer,Furniture,Chairs,7,0.23,1678.73,43.62
ORD-002407,2015-05-14 23:56:27,Central,IL,Home Office,Office Supplies,Accessories,5,0.15,33.33,14.46
ORD-002408,2014-12-24 14:17:56,West,WA,Home Office,Furniture,Bookcases,3,0.06,20.0,73.12
ORD-002409,2016-06-03 02:25:42,Central,IL,Consumer,Office Supplies,Paper,1,0.15,199.05,50.49
ORD-002410,2014-01-07 05:03:13,Central,MI,Home Office,Furniture,Furnishings,4,0.13,1199.59,128.26
ORD-002411,2016-01-25 11:25:08,Central,IN,Corporate,Technology,Accessories,2,0.28,785.41,66.85
ORD-002412,2015-02-13 03:11:34,South,NC,Consumer,Office Supplies,Accessories,2,0.2,765.46,147.32
ORD-002413,2014-10-18 22:38:14,South,TX,Consumer,Office Supplies,Paper,4,0.26,2240.41,191.81
ORD-002414,2016-08-15 02:43:46,west,WA,Corporate,Technology,Accessories,5,0.04,33.33,38.27
ORD-002415,2017-01-26 15:42:19,Central,OH,Consumer,Office Supplies,Storage,3,0.14,923.0,94.2
ORD-002416,2014-10-21 00:37:18,Central,MI,Consumer,Furniture,Furnishings,2,0.06,681.13,35.29
ORD-002417,2015-06-11 13:29:21,South,GA,Consumer,Office Supplies,Storage,5,0.22,462.49,10.83
ORD-002418,2016-09-30 11:54:15,East,NY,Consumer,Technology,Machines,1,0.16,234.75,69.14
ORD-002419,2014-04-30 07:41:19,East,PA,Consumer,Office Supplies,Storage,2,0.03,746.45,72.95
ORD-002420,2016-03-20 05:55:05,South,NC,Consumer,Office Supplies,Paper,5,0.19,33.33,139.88
ORD-002421,2018-12-05 09:53:18,South,FL,Consumer,Office Supplies,Accessories,2,0.1,150.29,-184.53
ORD-002422,2015-07-21 03:40:13,West,AZ,Consumer,Office Supplies,Accessories,2,0.11,278.32,-65.04
ORD-002423,2018-06-12 02:09:36,Central,IL,Corporate,Furniture,Tables,5,0.2,762.17,93.6
ORD-002424,2018-01-14 19:31:29,Central,MO,Home Office,Furniture,Furnishings,4,0.18,416.85,4.88
ORD-002425,2018-06-16 17:26:02,East,MA,Consumer,Technology,Accessories,7,0.19,46.67,-74.31
ORD-002426,2017-10-22 04:22:52,South,GA,Consumer,Office Supplies,Accessories,6,12%,977.13,195.02
ORD-002427,2016-02-22 08:24:23,Central,MI,Corporate,Office Supplies,Paper,4,0.15,943.36,270.42
ORD-002428,2014-06-10 09:28:45,Central,WI,Home Office,Office Supplies,Accessories,9,0.16,2416.05,327.55
ORD-002429,2016-06-17 01:44:59,South,TN,Consumer,Technology,Phones,2,0.18,13.33,-26.62
ORD-002430,2017-01-01 11:22:10,South,TX,Corporate,Furniture,Tables,1,0.17,229.09,13.2
ORD-002431,2015-06-06 15:24:02,Central,MO,Consumer,Furniture,Chairs,3,0.2,1406.53,42.75
ORD-002432,2016-01-09 18:16:18,Central,WI,Consumer,Office Supplies,Storage,6,0.23,2424.21,191.61
ORD-002433,2017-08-31 09:46:17,East,PA,Corporate,Technology,Accessories,4,0.26,954.69,149.34
ORD-002434,2016-03-01 18:42:03,South,TN,Consumer,Technology,Phones,5,0.23,33.33,-52.59
ORD-002435,2015-06-13 22:43:47,West,CA,Corporate,Office Supplies,Storage,5,0.21,498.9,45.41
ORD-002436,2017-11-10 19:54:52,West,CA,Corporate,Office Supplies,Storage,3,0.18,772.68,-46.23
ORD-002437,2015-10-26 00:31:39,Central,OH,Consumer,Office Supplies,Binders,2,0.11,13.33,56.71
ORD-002438,2018-08-03 04:03:47,Central,OH,Corporate,Office Supplies,Binders,1,0.19,466.9,-53.11
ORD-002439,2018-04-09 02:00:12,Central,IN,Consumer,Furniture,Furnishings,4,0.3,475.33,1.04
ORD-002440,2017-10-18 12:37:48,Central,OH,Consumer,Technology,Copiers,2,0.24,13.33,-36.8
ORD-002441,2014-09-08 01:40:22,East,VA,Corporate,Technology,Accessories,2,0.08,849.87,141.48
ORD-002442,2018-11-23 06:54:58,West,CO,Consumer,Furniture,Tables,4,0.19,850.95,190.6
ORD-002443,2014-06-25 04:29:52,Central,OH,Consumer,Office Supplies,Accessories,3,0.04,919.08,138.87
ORD-002444,2017-01-04 13:59:55,South,FL,Home Office,Technology,Phones,1,0.12,213.77,-61.23
ORD-002445,2015-12-01 10:34:19,South,NC,Consumer,Furniture,Tables,5,0.16,216.74,2.71
ORD-002446,2016-08-15 07:22:17,East,VA,Consumer,Office Supplies,Accessories,5,0.14,790.17,160.32
ORD-002447,2016-09-02 03:56:00,West,CO,Consumer,Technology,Phones,2,0.07,523.91,-3.5
ORD-002448,2016-12-22 11:49:08,West,WA,Corporate,Technology,Accessories,4,0.29,1001.17,130.72
ORD-002449,2016-05-21 23:02:30,South,GA,Home Office,Furniture,Bookcases,1,0.06,280.49,53.86
ORD-002450,2018-07-04 04:36:16,South,TN,Consumer,Furniture,Chairs,2,0.09,708.06,30.79
ORD-002451,2015-04-12 01:00:59,East,MA,Consumer,Furniture,Chairs,5,0.15,749.0,160.75
ORD-002452,2016-03-19 06:35:47,South,FL,Consumer,Technology,Phones,3,0.15,617.31,221.17
ORD-002453,2014-12-14 03:16:16,West,AZ,Corporate,Technology,Accessories,2,0.06,13.33,-46.11
ORD-002454,2014-04-16 15:52:13,East,MA,Consumer,Office Supplies,Accessories,4,0.12,793.22,52.92
ORD-002455,2015-11-03 05:30:59,East,VA,Consumer,Furniture,Chairs,5,0.1,1784.25,48.37
ORD-002456,2016-01-26 19:04:09,East,MA,Home Office,Technology,Machines,3,0.16,502.39,97.47
ORD-002457,2014-08-18 16:55:32,East,NY,Home Office,Office Supplies,Storage,5,0.17,33.33,13.97
ORD-002458,2018-05-27 06:19:38,East,VA,Consumer,Technology,Machines,2,0.14,129.84,7.47
ORD-002459,2016-09-10 19:32:24,South,TX,Consumer,Furniture,Furnishings,5,0.3,758.06,84.46
ORD-002460,2015-09-09 07:51:48,East,PA,Consumer,Furniture,Bookcases,4,0.3,1139.07,22.8
ORD-002461,2017-09-09 15:08:58,South,GA,Corporate,Technology,Accessories,9,0.17,2830.13,371.29
ORD-002462,2015-11-05 05:09:20,West,WA,Consumer,Office Supplies,Storage,4,0.14,904.17,172.79
ORD-002463,2014-04-23 04:09:39,South,GA,Consumer,Furniture,Furnishings,2,0.06,215.02,0.86
ORD-002464,2017-01-02 11:40:07,South,FL,Consumer,Technology,Phones,1,0.18,171.25,121.94
ORD-002465,2018-03-18 10:21:47,Central,OH,Home Office,Furniture,Chairs,6,0.15,633.19,117.58
ORD-002466,2018-07-25 04:28:24,South,NC,Consumer,Furniture,Tables,3,0.21,701.54,-48.05
ORD-002467,2015-05-03 00:09:12,South,GA,Consumer,Furniture,Furnishings,2,0.18,596.94,30.72
ORD-002468,2016-12-15 15:54:27,East,PA,Consumer,Technology,Phones,6,0.22,1518.46,47.48
ORD-002469,2017-11-19 14:37:35,East,PA,Consumer,Furniture,Furnishings,3,0.15,594.56,219.63
ORD-002470,2016-01-07 16:16:52,West,CO,Corporate,Furniture,Furnishings,4,0.22,1706.73,75.07
ORD-002471,2014-11-14 08:33:15,Central,WI,Consumer,Furniture,Furnishings,2,0.21,526.82,18.96
ORD-002472,2016-09-06 18:12:21,Central,MI,Corporate,Furniture,Bookcases,2,0.16,13.33,113.25
ORD-002473,2014-04-26 10:36:56,Central,MO,Consumer,Office Supplies,Paper,1,0.12,199.44,11.57
ORD-002474,2016-12-15 04:07:40,East,NY,Consumer,Furniture,Bookcases,1,0.07,22.94,51.63
ORD-002475,2015-03-02 10:24:04,West,CA,Consumer,Furniture,Bookcases,2,0.03,207.88,-72.22
ORD-002476,2015-01-01 14:03:04,South,NC,Consumer,Office Supplies,Paper,3,0.15,323.83,-170.53
ORD-002477,2018-05-04 16:41:28,South,FL,Consumer,Furniture,Furnishings,2,0.18,307.39,-39.64
ORD-002478,2015-04-21 07:38:19,South,TN,Corporate,Technology,Phones,9,0.02,2538.87,258.88
ORD-002479,2016-09-01 00:26:42,South,GA,Consumer,Technology,Machines,1,0.16,69.91,-4.33
ORD-002480,2015-09-19 18:58:24,West,WA,Corporate,Furniture,Bookcases,7,0.12,1775.11,27.79
ORD-002481,2018-01-13 04:04:09,South,NC,Corporate,Office Supplies,Binders,4,0.16,320.71,90.81
ORD-002482,2014-10-02 15:49:57,Central,IN,Consumer,Technology,Machines,2,0.21,524.15,51.9
ORD-002483,2016-10-31 14:56:49,East,MD,Consumer,Technology,Machines,1,0.19,308.01,-73.99
ORD-002484,2016-04-24 00:00:53,Central,MO,Corporate,Technology,Accessories,5,0.13,657.4,126.23
ORD-002485,2018-09-09 01:19:54,East,VA,Consumer,Office Supplies,Accessories,2,0.25,890.34,53.23
ORD-002486,2014-06-23 00:10:17,West,CO,Consumer,Technology,Copiers,2,0.02,390.3,84.04
ORD-002487,2015-04-07 15:31:44,Central,MO,Home Office,Office Supplies,Storage,2,0.06,856.87,44.4
ORD-002488,2017-03-07 04:35:23,East,VA,Home Office,Technology,Copiers,5,0.16,996.88,152.48
ORD-002489,2014-05-11 05:52:49,Central,MO,Consumer,Technology,Machines,1,0.23,61.47,7.02
ORD-002490,2016-12-12 01:01:11,Central,IL,Consumer,Technology,Accessories,5,0.26,1149.78,37.64
ORD-002491,2015-07-17 15:15:07,Central,MO,Home Office,Furniture,Chairs,1,0.15,182.38,91.65
ORD-002492,2018-10-14 10:55:48,East,NY,Consumer,Technology,Machines,4,0.27,631.3,29.12
ORD-002493,2016-03-23 00:11:02,West,WA,Home Office,Technology,Machines,1,0.2,181.49,26.16
ORD-002494,2018-06-19 14:44:39,South,TX,Consumer,Office Supplies,Accessories,4,0.18,1193.24,327.86
ORD-002495,2015-08-30 17:15:18,South,GA,Consumer,Office Supplies,Accessories,1,0.26,168.11,66.87
ORD-002496,2014-11-15 20:17:01,Central,IL,Corporate,Furniture,Chairs,1,0.27,242.93,22.27
ORD-002497,2016-09-29 18:55:11,East,NY,Corporate,Furniture,Bookcases,5,0.13,1387.5,106.28
ORD-002498,2018-10-06 19:30:12,East, PA ,Corporate,Office Supplies,Storage,3,0.18,776.86,145.79
ORD-002499,2016-10-28 00:00:00,West,CO,Home Office,Technology,Machines,7,0.17,2062.53,342.14
ORD-002500,2015-05-04 15:59:56,Central,MI,Consumer,Furniture,Tables,2,0.12,646.82,22.88
ORD-002501,2015-08-06 14:57:06,East,PA,Consumer,Technology,Phones,1,0.15,6.67,35.43
ORD-002502,2015-03-13 18:12:53,East,NY,Consumer,Furniture,Bookcases,5,0.04,1731.04,23.07
