order_id,order_date,region,state,segment,category,quantity,discount,sales,profit,customer_id
ORD-106284,2016-06-15,East,Virginia,Corporate,Furniture,6,0.138,1020.85,115.82,C13130
ORD-106285,2015-07-30,West,Washington,Home Office,Furniture,3,0.0997,775.44,88.69,C13378
ORD-106286,2014-04-14,East,Virginia,Corporate,Office Supplies,5,0.1298,259.98,40.32,C10281
ORD-106287,2015-05-18,West,Oregon,Consumer,Office Supplies,6,0.0053,540.88,82.3,C11866
ORD-106288,2017-05-24,East,Massachusetts,Consumer,Furniture,4,0.0744,1077.48,62.66,C10460
ORD-106289,2016-02-23,Central,Illinois,Consumer,Technology,1,0.1592,228.2,22.37,C12534
ORD-106290,2014-04-17,West,Nevada,Consumer,Furniture,3,0.1225,375.13,9.89,C11619
ORD-106291,2015-09-08,Central,Missouri,Consumer,Office Supplies,4,0.2257,148.27,20.99,C11698
ORD-106292,2015-08-30,East,Pennsylvania,Consumer,Technology,4,0.1224,553.03,41.12,C12515
ORD-106293,2017-05-19,West,Utah,Consumer,Office Supplies,4,0.1006,199.53,27.19,C12540
ORD-106294,2014-06-24,West,California,Home Office,Furniture,4,0.1202,1131.93,-121.83,C13877
ORD-106295,2015-05-01,West,California,Corporate,Office Supplies,7,0.0971,243.07,36.8,C13902
ORD-106296,2017-10-31,South,Louisiana,Corporate,Office Supplies,4,0.071,219.15,43.43,C12241
ORD-106297,2014-11-27,East,New Jersey,Consumer,Office Supplies,4,0.3518,506.35,87.38,C11691
ORD-106298,2014-12-10,Central,Missouri,Corporate,Office Supplies,4,0.1564,134.6,17.67,C13542
ORD-106299,2017-03-24,South,Alabama,Home Office,Furniture,5,0.3359,1043.66,19.76,C13579
ORD-106300,2014-04-06,South,Louisiana,Consumer,Office Supplies,2,0.0386,166.87,20.78,C10333
ORD-106301,2016-04-30,West,Oregon,Corporate,Office Supplies,5,0.0794,193.46,31.23,C10981
ORD-106302,2015-04-19,Central,Missouri,Consumer,Furniture,6,0.2602,1197.48,9.84,C13225
ORD-106303,2017-11-10,East,Pennsylvania,Home Office,Furniture,3,0.0593,567.25,44.75,C12397
ORD-106304,2014-11-11,West,Arizona,Consumer,Office Supplies,2,0.1967,129.45,,C11226
ORD-106305,2017-03-27,East,Massachusetts,Corporate,Furniture,3,,577.18,-6.44,C10523
ORD-106306,2016-08-10,East,New York,Corporate,Office Supplies,3,0.2089,278.97,57.82,C12218
ORD-106307,2014-04-25,East,Georgia,Consumer,Office Supplies,1,0.0523,74.55,18.15,C11353
ORD-106308,2016-01-15,Central,Illinois,Corporate,Furniture,8,0.0909,1208.07,181.17,C10827
ORD-106309,2014-02-17,West,Oregon,Corporate,Furniture,3,0.0674,581.83,55.37,C13663
ORD-106310,2017-06-21,South,Alabama,Corporate,Furniture,4,0.0779,923.25,51.59,C13484
ORD-106311,2017-08-14,Central,Minnesota,Consumer,Office Supplies,3,0.0674,265.91,46.69,C12139
ORD-106312,2016-08-16,West,Washington,Consumer,Office Supplies,4,0.121,131.58,29.4,C11200
ORD-106313,2017-01-25,Central,Wisconsin,Corporate,Furniture,2,0.1185,333.44,-2.57,C12172
ORD-106314,2016-04-16,West,Arizona,Corporate,Technology,8,0.0913,3750.86,356.42,C10406
ORD-106315,2014-11-13,South,Oklahoma,Home Office,Technology,1,0.1689,352.85,33.13,C12383
ORD-106316,2016-12-21,East,Georgia,Corporate,Office Supplies,3,0.2333,174.87,19.66,C12733
ORD-106317,2015-10-04,East,Florida,Consumer,Furniture,6,0.1827,2221.69,148.12,C11307
ORD-106318,2016-04-09,Central,Wisconsin,Home Office,Furniture,3,0.0767,563.7,41.66,C11238
ORD-106319,2014-07-23,West,Oregon,Consumer,Furniture,5,0.1885,711.01,12.95,C13396
ORD-106320,2017-08-04,South,Texas,Consumer,Office Supplies,3,0.0542,164.97,21.76,C12783
ORD-106321,2015-06-27,South,South Carolina,Corporate,Furniture,5,0.0404,1105.96,35.8,C13259
ORD-106322,2016-08-03,West,Colorado,Corporate,Office Supplies,6,,413.09,49.74,C11987
ORD-106323,2014-06-19,West,Oregon,Consumer,Technology,3,0.2599,752.75,27.01,C11719
ORD-106324,2014-03-12,Central,Kansas,Consumer,Office Supplies,3,0.2528,367.72,62.53,C12751
ORD-106325,2016-09-16,East,North Carolina,Corporate,Office Supplies,3,0.1003,166.2,20.49,C12072
ORD-106326,2017-06-28,South,Alabama,Consumer,Furniture,5,0.0869,724.19,20.65,C13472
ORD-106327,2014-09-19,West,California,Home Office,Office Supplies,3,0.1471,342.55,64.73,C10803
ORD-106328,2016-10-14,West,Arizona,Corporate,Office Supplies,7,0.0849,173.34,26.95,C10307
ORD-106329,2016-05-06,East,Georgia,Corporate,Furniture,5,0.1772,846.95,-57.47,C13416
ORD-106330,2017-11-24,South,Louisiana,Consumer,Technology,2,0.0728,395.83,38.46,C13293
ORD-106331,2016-10-16,Central,Michigan,Consumer,Technology,3,0.197,969.54,-94.14,C10911
ORD-106332,2015-06-17,South,Arkansas,Corporate,Furniture,3,0.1176,558.57,76.99,C12143
ORD-106333,2017-12-23,Central,Kansas,Corporate,Office Supplies,3,0.0337,136.94,25.14,C13708
ORD-106334,2014-10-25,West,Nevada,Corporate,Technology,1,0.1095,166.64,20.32,C11035
ORD-106335,2017-12-29,East,Pennsylvania,Corporate,Furniture,3,0.1394,419.97,21.38,C11864
ORD-106336,2017-02-12,South,Louisiana,Consumer,Furniture,2,0.1253,562.32,65.76,C11494
ORD-106337,2016-08-21,West,Idaho,Corporate,Office Supplies,4,0.2019,189.02,-18.0,C13293
ORD-106338,2015-09-27,Central,IOWA,Home Office,Technology,6,0.0928,1216.4,91.41,C10365
ORD-106339,2016-02-29,South,Texas,Consumer,Office Supplies,5,0.199,190.11,29.37,C11990
ORD-106340,2017-11-01,West,Arizona,Corporate,Office Supplies,3,0.0474,165.25,15.63,C13997
ORD-106341,2016-12-11,Central,Illinois,Home Office,Technology,2,0.258,530.04,59.54,C11460
ORD-106342,2016-04-27,South,Arkansas,Consumer,Furniture,3,0.1875,317.18,-5.6,C13506
ORD-106343,2017-07-22,South,Alabama,Home Office,Technology,3,0.1504,419.0,-35.09,C12555
ORD-106344,2015-03-01,West,Oregon,Corporate,Furniture,3,0.0721,808.44,100.43,C13405
ORD-106345,2016-05-30,West,Nevada,Consumer,Office Supplies,1,0.1345,73.83,18.35,C11876
ORD-106346,2017-10-23,South,Arkansas,Consumer,Technology,3,0.1105,454.99,67.21,C13396
ORD-106347,2015-04-18,South,Tennessee,Corporate,Technology,5,0.1395,955.91,-54.18,C11077
ORD-106348,2017-08-03,East,New Jersey,Consumer,Office Supplies,2,0.0725,150.59,38.64,C10127
ORD-106349,2017-11-09,West,Oregon,Corporate,Office Supplies,3,0.1849,167.65,19.61,C11815
ORD-106350,2017-12-18,Central,Michigan,Corporate,Office Supplies,4,0.0457,347.97,80.91,C12562
ORD-106351,2017-09-25,Central,Wisconsin,Consumer,Office Supplies,4,0.3353,232.75,15.38,C12777
ORD-106352,2017-06-01,West,Idaho,Consumer,Technology,6,0.2065,2001.7,136.06,C12667
ORD-106353,2017-11-15,Central,Minnesota,Consumer,Office Supplies,3,0.1766,99.84,10.46,C11509
ORD-106354,2017-05-26,East,New York,Corporate,Furniture,4,0.0055,556.26,102.97,C13244
ORD-106355,2015-06-07,West,Idaho,Corporate,Furniture,4,0.0484,2515.6,490.54,C13452
ORD-106356,2014-07-09,South,Kentucky,Consumer,Office Supplies,5,0.0358,339.71,52.45,C10250
ORD-106357,2014-02-06,South,South Carolina,Home Office,Office Supplies,3,0.0108,309.74,42.7,C10100
ORD-106358,2017-04-21,South,Alabama,Consumer,Office Supplies,5,0.1394,196.11,20.93,C13965
ORD-106359,2017-01-28,East,New York,Consumer,Office Supplies,3,0.1366,168.99,16.58,C11279
ORD-106360,2015-04-24,East,New York,Consumer,Office Supplies,4,0.1665,110.08,12.96,C12312
ORD-106361,2015-10-26,East,New York,Corporate,Office Supplies,1,0.0647,62.72,11.97,C10118
ORD-106362,2014-03-29,South,Oklahoma,Consumer,Office Supplies,1,0.0836,58.52,11.46,C11430
ORD-106363,2017-05-28,West,Arizona,Consumer,Furniture,2,0.1659,319.36,16.01,C10279
ORD-106364,2014-11-05,South,Texas,Consumer,Technology,4,0.097,1818.52,412.95,C13832
ORD-106365,2016-05-03,Central,Ohio,Corporate,Furniture,4,0.171,845.55,112.72,C13444
ORD-106366,2017-12-29,Central,Minnesota,Consumer,Technology,4,0.1234,907.45,64.08,C12054
ORD-106367,2015-12-14,Central,Illinois,Consumer,Office Supplies,4,0.1327,156.72,19.29,C11327
ORD-106368,2015-02-26,East,New York,Home Office,Furniture,1,0.0102,106.03,3.1,C12349
ORD-106369,2014-04-18,Central,Ohio,Consumer,Furniture,3,0.153,277.2,27.16,C10008
ORD-106370,2016-07-16,Central,Ohio,Home Office,Office Supplies,1,0.0795,51.11,11.81,C10757
ORD-106371,2015-03-13,West,California,Corporate,Furniture,2,0.0848,511.01,47.98,C10274
ORD-106372,2017-02-21,East,North Carolina,Home Office,Technology,1,0.056,181.71,25.3,C13538
ORD-106373,2017-01-14,Central,OHIO,Consumer,Office Supplies,4,0.1231,171.5,16.98,C12793
ORD-106374,2014-03-21,East,Virginia,Consumer,Technology,5,0.2519,1098.72,139.34,C12231
ORD-106375,2015-11-22,East,Massachusetts,Corporate,Furniture,1,0.1574,169.4,5.95,C13364
ORD-106376,2014-01-08,West,ARIZONA,Corporate,Office Supplies,3,0.0584,173.69,40.49,C11879
ORD-106377,2014-05-20,Central,Iowa,Consumer,Furniture,4,0.0655,644.8,45.23,C11793
ORD-106378,2014-07-09,West,Colorado,Consumer,Furniture,5,0.1597,605.42,3.35,C10289
ORD-106379,2016-06-30,West,Nevada,Consumer,Office Supplies,5,0.1058,401.83,56.18,C10456
ORD-106380,2017-01-09,South,Texas,Corporate,Technology,1,0.0995,214.12,14.66,C11569
ORD-106381,2016-05-26,South,Texas,Home Office,Technology,6,0.2591,1215.5,125.0,C10484
ORD-106382,2017-04-13,Central,Kansas,Consumer,Office Supplies,5,0.0696,196.04,24.57,C11541
ORD-106383,2017-10-28,West,Washington,Corporate,Furniture,4,0.0987,335.9,29.25,C12336
ORD-106384,2017-02-25,West,Nevada,Consumer,Office Supplies,1,0.0386,40.95,5.55,C10035
ORD-106385,2015-03-21,Central,Iowa,Corporate,Office Supplies,2,0.1945,129.23,24.38,C12331
ORD-106386,2014-04-11,West,Washington,Home Office,Furniture,3,0.0806,524.27,54.27,C13154
ORD-106387,2015-07-07,South,Louisiana,Corporate,Office Supplies,1,0.0186,72.0,7.23,C12775
ORD-106388,2017-01-25,West,Idaho,Home Office,Technology,4,0.1987,1054.0,102.85,C11465
ORD-106389,2014-05-22,East,North Carolina,Corporate,Office Supplies,2,0.0684,101.61,18.55,C13636
ORD-106390,2014-09-07,South,Oklahoma,Consumer,Furniture,5,0.0619,1064.26,123.22,C13155
ORD-106391,2017-09-06,Central,Ohio,Corporate,Office Supplies,4,0.1433,282.58,27.57,C13344
ORD-106392,2016-09-10,South,Kentucky,Consumer,Technology,3,0.0139,641.07,50.23,C13395
ORD-106393,2016-04-14,South,Oklahoma,Corporate,Furniture,4,0.0926,789.15,-5.74,C13688
ORD-106394,2015-06-12,South,Arkansas,Home Office,Furniture,3,0.0438,445.17,43.65,C11349
ORD-106395,2016-12-19,East,Virginia,Consumer,Furniture,1,0.143,235.47,4.51,C12479
ORD-106396,2017-08-01,South,Arkansas,Consumer,Technology,5,0.0385,1015.38,102.99,C11820
ORD-106397,2015-10-02,West,Washington,Corporate,Technology,3,0.1447,553.97,30.13,C13796
ORD-106398,2017-11-25,East,New Jersey,Consumer,Office Supplies,3,0.0588,160.1,24.08,C10366
ORD-106399,2017-02-26,West,Washington,Consumer,Office Supplies,3,0.0725,194.42,37.43,C11170
ORD-106400,2015-01-08,East,North Carolina,Home Office,Office Supplies,2,0.0212,82.83,10.16,C10707
ORD-106401,2016-07-21,West,Colorado,Corporate,Technology,5,0.0463,871.17,65.15,C11021
ORD-106402,2014-09-02,South,Oklahoma,Consumer,Furniture,2,0.144,443.15,29.45,C11180
ORD-106403,2015-08-26,East,North Carolina,Home Office,Technology,6,0.1944,959.61,122.82,C12783
ORD-106404,2017-09-25,West,Washington,Corporate,Technology,4,0.1736,762.56,102.55,C12023
ORD-106405,2014-06-24,South,South Carolina,Home Office,Office Supplies,4,0.1425,138.76,17.56,C11791
ORD-106406,2014-04-27,South,Louisiana,Consumer,Office Supplies,6,0.148,638.97,146.18,C13112
ORD-106407,2017-11-02,East,New York,Corporate,Technology,4,0.0315,1468.54,-159.51,C12290
ORD-106408,2014-11-20,Central,Michigan,Corporate,Office Supplies,2,0.0333,113.83,-8.54,C12183
ORD-106409,2014-09-15,West,Colorado,Consumer,Furniture,1,0.1022,108.26,-7.89,C11601
ORD-106410,2017-05-19,Central,Illinois,Consumer,Office Supplies,4,0.0538,336.81,61.55,C10320
ORD-106411,2017-09-09,South,Arkansas,Consumer,Office Supplies,4,0.1084,228.75,27.83,C12880
ORD-106412,2016-01-24,South,Kentucky,Consumer,Furniture,4,0.1167,473.65,-4.58,C11332
ORD-106413,2016-08-23,South,Louisiana,Corporate,Furniture,2,0.0791,427.35,40.02,C13644
ORD-106414,2017-07-29,South,Alabama,Corporate,Office Supplies,3,0.1282,139.94,5.73,C13552
ORD-106415,2014-02-04,East,Massachusetts,Consumer,Office Supplies,3,0.0947,156.65,31.08,C13377
ORD-106416,2015-03-29,West,Nevada,Consumer,Technology,3,0.0334,507.47,22.66,C13038
ORD-106417,2015-09-12,East,Georgia,Home Office,Furniture,3,0.0149,556.34,68.68,C11161
ORD-106418,2014-09-28,Central,Wisconsin,Home Office,Office Supplies,2,0.0267,89.29,20.43,C10813
ORD-106419,2017-05-21,East,Massachusetts,Home Office,Technology,3,0.2247,1072.83,116.79,C11112
ORD-106420,2017-08-28,East,New York,Consumer,Office Supplies,4,0.0438,203.11,38.24,C12218
ORD-106421,2017-05-23,East,Virginia,Corporate,Office Supplies,3,0.2452,113.54,-15.13,C13939
ORD-106422,2015-10-21,Central,Missouri,Consumer,Furniture,2,0.1143,333.93,12.92,C13037
ORD-106423,2014-09-12,Central,Minnesota,Consumer,Office Supplies,3,0.2913,119.04,17.1,C11929
ORD-106424,2016-04-08,East,New York,Corporate,Furniture,4,0.0965,580.74,84.97,C11165
ORD-106425,2015-04-21,Central,Iowa,Consumer,Technology,1,0.1301,120.16,12.1,C13550
ORD-106426,2017-03-27,West,Utah,Consumer,Technology,5,0.028,1291.89,100.45,C10431
ORD-106427,2014-06-01,West,California,Corporate,Technology,2,0.112,741.21,121.97,C13332
ORD-106428,2014-01-30,Central,Kansas,Corporate,Furniture,2,0.0684,355.51,25.98,C12432
ORD-106429,2016-10-01,South,Arkansas,Consumer,Furniture,5,0.0154,1023.09,122.08,C12722
ORD-106430,2014-01-07,South,Arkansas,Consumer,Office Supplies,4,0.0365,165.51,-10.8,C11845
ORD-106431,2017-03-10,Central,Missouri,Corporate,Office Supplies,4,0.0529,405.46,89.6,C10758
ORD-106432,2017-06-10,West,Oregon,Consumer,Furniture,5,0.0446,2033.77,90.51,C13442
ORD-106433,2015-02-05,South,Tennessee,Consumer,Office Supplies,3,0.1958,140.75,29.23,C10490
ORD-106434,2015-09-01,South,Arkansas,Consumer,Furniture,2,0.0168,404.77,15.15,C11853
ORD-106435,2014-06-09,Central,Wisconsin,Home Office,Office Supplies,5,0.0928,262.22,31.69,C13615
ORD-106436,2016-02-26,West,Idaho,Consumer,Furniture,2,0.06,334.63,39.58,C12961
ORD-106437,2014-09-14,Central,Illinois,Consumer,Office Supplies,8,0.2476,417.84,75.83,C11042
ORD-106438,2016-06-16,South,Louisiana,Consumer,Office Supplies,7,0.126,365.46,54.82,C10081
ORD-106439,2016-01-24,Central,Michigan,Corporate,Office Supplies,1,0.0764,67.8,12.75,C10285
ORD-106440,2016-08-24,South,Texas,Consumer,Office Supplies,4,0.1905,180.81,39.39,C11240
ORD-106441,2016-10-20,West,Utah,Consumer,Furniture,5,0.0805,1465.51,92.62,C11711
ORD-106442,2014-10-24,South,Texas,Corporate,Furniture,2,0.0737,347.02,38.14,C12541
ORD-106443,2016-01-27,Central,Wisconsin,Consumer,Technology,1,0.1159,243.24,-24.04,C12195
ORD-106444,2015-06-17,South,Texas,Consumer,Office Supplies,1,0.1275,70.92,6.99,C10849
ORD-106445,2017-06-25,Central,Ohio,Consumer,Technology,2,0.0129,502.6,89.5,C13280
ORD-106446,2017-03-14,East,Florida,Consumer,Furniture,6,0.2305,853.65,46.41,C11312
ORD-106447,2015-09-02,West,Colorado,Consumer,Technology,4,0.1459,770.71,121.69,C13315
ORD-106448,2015-04-22,East,New York,Home Office,Office Supplies,2,0.0234,78.71,23.36,C12377
ORD-106449,2017-09-26,West,California,Home Office,Furniture,4,0.007,972.66,,C12892
ORD-106450,2015-12-19,South,Louisiana,Corporate,Technology,5,0.2616,751.37,70.83,C13638
ORD-106451,2017-12-15,East,Virginia,Corporate,Furniture,2,0.0864,482.36,56.64,C13503
ORD-106452,2014-12-17,West,Nevada,Consumer,Office Supplies,3,0.235,162.43,25.06,C13905
ORD-106453,2017-07-31,West,California,Consumer,Technology,2,0.0695,431.74,54.79,C10006
ORD-106454,2017-03-26,West,California,Home Office,Furniture,5,0.0844,907.96,145.23,C10746
ORD-106455,2016-04-15,South,Louisiana,Consumer,Office Supplies,1,0.0387,50.35,11.66,C13642
ORD-106456,2014-07-25,Central,Minnesota,Corporate,Furniture,1,0.2149,186.73,13.71,C11775
ORD-106457,2014-04-30,West,Nevada,Consumer,Office Supplies,2,0.0893,70.62,9.72,C12312
ORD-106458,2014-11-11,South,Texas,Consumer,Office Supplies,6,0.2065,291.64,59.9,C11586
ORD-106459,2014-03-15,East,North Carolina,Consumer,Furniture,5,0.0215,3287.01,143.94,C13175
ORD-106460,2015-07-08,South,Alabama,Consumer,Technology,2,0.1601,442.33,54.59,C12042
ORD-106461,2016-02-09,South,Texas,Home Office,Office Supplies,4,0.1472,137.03,-24.79,C11607
ORD-106462,2015-10-12,West,California,Consumer,Office Supplies,3,0.0355,169.89,36.11,C10351
ORD-106463,2016-04-23,Central,Michigan,Consumer,Office Supplies,4,0.0142,269.32,55.43,C13490
ORD-106464,2016-07-04,South,Louisiana,Corporate,Office Supplies,3,0.1178,228.14,31.32,C12187
ORD-106465,2015-05-25,South,Oklahoma,Corporate,Furniture,1,0.3594,258.67,5.71,C13887
ORD-106466,2015-09-14,West,Arizona,Home Office,Technology,4,0.075,755.34,108.57,C13950
ORD-106467,2015-10-27,West,Idaho,Corporate,Office Supplies,1,0.1878,87.17,19.49,C10357
ORD-106468,2016-03-25,East,New York,Corporate,Office Supplies,2,0.0931,56.04,10.17,C10816
ORD-106469,2017-12-26,South,Oklahoma,Home Office,Furniture,4,0.1253,842.14,160.0,C11517
ORD-106470,2016-11-13,South,Kentucky,Corporate,Technology,6,0.0463,2108.11,131.69,C12198
ORD-106471,2014-05-30,West,Arizona,Consumer,Technology,2,0.0649,353.72,41.77,C10549
ORD-106472,2014-11-04,Central,Illinois,Consumer,Office Supplies,5,0.0613,227.58,46.5,C12464
ORD-106473,2017-05-02,West,Arizona,Corporate,Office Supplies,3,0.1523,104.24,-22.78,C12602
ORD-106474,2014-03-12,South,Tennessee,Consumer,Office Supplies,3,0.1386,240.3,41.59,C10323
ORD-106475,2014-12-15,Central,Illinois,Consumer,Furniture,2,0.1258,330.28,36.48,C10413
ORD-106476,2014-05-11,South,Kentucky,Consumer,Technology,3,0.1199,460.4,84.3,C11375
ORD-106477,2016-09-17,Central,Wisconsin,Consumer,Technology,5,0.0314,1234.3,200.26,C13397
ORD-106478,2015-01-20,Central,Michigan,Corporate,Office Supplies,3,0.1006,156.63,23.79,C10990
ORD-106479,2017-08-15,West,Colorado,Consumer,Furniture,5,0.0216,798.63,122.08,C10606
ORD-106480,2015-01-01,West,Utah,Consumer,Technology,1,0.1688,243.62,39.67,C11803
ORD-106481,2014-12-01,East,North Carolina,Consumer,Furniture,3,0.1687,443.58,-17.27,C10723
ORD-106482,2014-04-27,South,Oklahoma,Corporate,Office Supplies,3,0.0368,290.07,50.83,C11695
ORD-106483,2014-12-25,Central,Minnesota,Corporate,Furniture,7,0.0143,1745.66,123.42,C10350
ORD-106484,2014-12-02,Central,Kansas,Consumer,Technology,3,0.1703,614.13,89.61,C11852
ORD-106485,2017-02-26,West,Utah,Corporate,Furniture,3,0.056,490.79,46.81,C10584
ORD-106486,2015-03-05,South,Alabama,Consumer,Technology,1,0.1862,159.46,24.11,C10959
ORD-106487,2017-06-01,East,Pennsylvania,Consumer,Technology,3,0.1395,1265.23,114.6,C13648
ORD-106488,2017-04-12,Central,Michigan,Consumer,Office Supplies,2,0.0997,79.6,-4.23,C10918
ORD-106489,2015-01-03,Central,Minnesota,Consumer,Office Supplies,2,0.2007,79.63,10.51,C13969
ORD-106490,2016-05-02,East,Florida,Consumer,Office Supplies,2,0.0593,92.87,-14.97,C12866
ORD-106491,2017-05-24,Central,Minnesota,Corporate,Technology,4,0.1928,673.69,83.29,C13681
ORD-106492,2014-03-31,South,Oklahoma,Corporate,Furniture,2,0.0537,425.03,66.56,C11412
ORD-106493,2017-06-24,Central,Iowa,Consumer,Office Supplies,5,0.2885,394.4,38.84,C11927
ORD-106494,2015-01-07,Central,Kansas,Home Office,Office Supplies,3,0.211,153.22,14.73,C13055
ORD-106495,2016-09-24,South,Tennessee,Corporate,Office Supplies,3,0.3652,173.45,6.92,C12925
ORD-106496,2014-07-16,South,Louisiana,Corporate,Technology,4,0.1052,954.64,110.45,C12765
ORD-106497,2014-01-22,South,South Carolina,Consumer,Furniture,1,0.2103,173.3,22.44,C11642
ORD-106498,2016-12-25,East,Virginia,Home Office,Office Supplies,3,0.1402,185.0,19.85,C12639
ORD-106499,2016-07-11,East,New Jersey,Corporate,Furniture,3,0.1074,490.78,52.79,C12925
ORD-106500,2016-07-30,South,Oklahoma,Consumer,Furniture,4,0.1016,841.18,35.69,C13719
ORD-106501,2014-11-23,East,Virginia,Consumer,Furniture,3,0.1641,633.81,-8.43,C11028
ORD-106502,2015-07-30,East,North Carolina,Corporate,Technology,4,0.0537,743.74,-24.53,C13364
ORD-106503,2015-10-04,West,Idaho,Consumer,Office Supplies,4,0.0981,268.03,40.2,C11324
ORD-106504,2016-01-24,South,Oklahoma,Corporate,Technology,7,0.0542,1238.06,149.51,C10972
ORD-106505,2015-01-03,East,Georgia,Corporate,Furniture,3,0.0839,526.29,59.61,C11805
ORD-106506,2016-06-04,East,Pennsylvania,Consumer,Furniture,5,0.1368,1462.93,77.08,C10335
ORD-106507,2016-06-30,South,Kentucky,Consumer,Office Supplies,4,0.2586,215.73,55.33,C11524
ORD-106508,2015-11-16,South,Alabama,Corporate,Office Supplies,3,0.0267,302.6,82.02,C12625
ORD-106509,2015-07-21,West,Arizona,Consumer,Furniture,2,0.0215,636.37,,C12043
ORD-106510,2015-09-13,South,Texas,Consumer,Office Supplies,6,0.1374,393.84,50.8,C12032
ORD-106511,2016-06-01,Central,Iowa,Corporate,Furniture,4,0.0687,397.43,-5.3,C12397
ORD-106512,2014-01-20,East,Virginia,Corporate,Technology,5,0.1414,584.58,43.75,C10752
ORD-106513,2017-09-20,Central,Wisconsin,Consumer,Office Supplies,4,0.1528,140.1,29.68,C13991
ORD-106514,2014-04-29,South,Kentucky,Corporate,Furniture,4,0.0383,860.69,90.98,C13403
ORD-106515,2014-02-05,South,Alabama,Consumer,Technology,2,0.0608,472.74,-64.02,C13474
ORD-106516,2017-09-07,South,Kentucky,Corporate,Furniture,4,0.1825,562.43,35.94,C12910
ORD-106517,2016-01-16,Central,Illinois,Consumer,Furniture,6,0.152,630.34,21.42,C13440
ORD-106518,2015-05-13,East,North Carolina,Home Office,Office Supplies,2,0.2432,148.73,25.39,C13628
ORD-106519,2014-01-04,East,North Carolina,Consumer,Furniture,4,0.0576,185.42,15.16,C11028
ORD-106520,2017-02-11,West,Washington,Consumer,Office Supplies,6,0.3049,227.98,-7.58,C10275
ORD-106521,2017-03-14,Central,Ohio,Corporate,Office Supplies,7,0.229,389.95,-90.17,C13875
